fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
4.7055936,3.4377444,4.123999,4.024547,6.385332,3.351096,3.9131331,4.8701906,5.3218117,1.9439884,1
4.719183,4.467052,4.979137,3.9597917,6.4491606,4.404533,6.302778,4.6747637,1.3262374,2.6513922,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.7016273,3.4353843,4.1230702,4.022618,6.3777947,3.321099,3.9093778,4.863191,5.3070073,1.9433386,1
4.7252903,4.479651,4.9858794,3.9596996,6.458598,4.409801,6.3241305,4.679611,1.3227721,2.6584795,0
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.7002325,3.4345574,4.122379,4.0224276,6.3761125,3.314298,3.9084468,4.8613973,5.301794,1.9430283,1
4.695867,3.4319427,4.120856,4.0209007,6.3690996,3.2849734,3.9048223,4.854522,5.2858524,1.9421811,1
4.7336206,4.5263815,5.0950775,3.87049,6.362016,4.4158416,6.3239703,4.6754184,1.2621546,2.769914,0
4.7287908,3.4682903,4.2054276,3.936695,6.2095566,2.9868991,3.8522108,4.7741084,5.2282104,1.9753048,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.728881,4.4767733,4.965086,3.9818993,6.4909215,4.413259,6.3442225,4.685216,1.3349568,2.6350107,0
4.7340612,4.535352,5.1212134,3.848681,6.336243,4.415938,6.3177123,4.673171,1.2481842,2.7983928,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7299843,4.484178,4.978175,3.970859,6.479301,4.4140286,6.3443923,4.6847258,1.327283,2.6500144,0
4.699522,3.434145,4.1221356,4.022175,6.374955,3.3096864,3.9078524,4.860277,5.299117,1.9428991,1
4.69863,3.4336207,4.122457,4.020972,6.3718424,3.29659,3.906429,4.85769,5.296102,1.9428631,1
4.7304087,4.4852214,4.9790974,3.97045,6.479465,4.4143896,6.345729,4.685014,1.3267902,2.6509995,0
4.735753,4.488293,4.9680424,3.986669,6.5073175,4.4192896,6.3698726,4.691288,1.3341962,2.6369393,0
4.7049646,3.4373577,4.124204,4.023759,6.3831587,3.3425767,3.9121513,4.868414,5.3193884,1.9439673,1
4.7014117,3.4352653,4.1233263,4.02206,6.376529,3.3158517,3.9088314,4.8622136,5.306247,1.9433775,1
4.724326,4.479572,4.989895,3.9552817,6.451708,4.408917,6.3190975,4.678316,1.3205587,2.6628008,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7293377,4.5194626,5.097648,3.8653302,6.3491774,4.412109,6.306788,4.6714225,1.2613773,2.7716768,0
4.740013,4.49668,4.9730005,3.9865003,6.513739,4.4229784,6.384684,4.694673,1.3317729,2.6417272,0
4.7222214,4.4740224,4.984471,3.9580293,6.4517612,4.4071336,6.3127675,4.67697,1.3234458,2.6569703,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.697813,3.4331312,4.1221595,4.020717,6.3705945,3.2913692,3.9057748,4.856444,5.2931533,1.9426975,1
4.695608,3.4325564,4.1247907,4.015383,6.357926,3.2508576,3.9003582,4.847033,5.2808175,1.9434342,1
4.72408,4.493754,5.037823,3.9123077,6.3984075,4.408194,6.3039136,4.672904,1.2938972,2.7095804,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.697616,3.4330068,4.121905,4.020911,6.370776,3.292103,3.9058115,4.856482,5.2923965,1.9426162,1
4.699151,3.433921,4.1217594,4.0223827,6.3749933,3.3099108,3.9078062,4.860146,5.2976265,1.9427779,1
4.7252626,4.479611,4.9858937,3.9596624,6.45851,4.4097767,6.324019,4.679584,1.3227646,2.6584945,0
4.7235413,4.4917717,5.0337834,3.9153585,6.401328,4.4077673,6.3029876,4.6728473,1.2961075,2.7056983,0
4.6987066,3.4336665,4.122493,4.020983,6.371938,3.2969804,3.906482,4.8577914,5.2963834,1.9428804,1
4.724225,4.47174,4.9696937,3.9725857,6.472423,4.4090643,6.324974,4.6803355,1.3315225,2.6414123,0
4.705365,3.4376054,4.12411,4.0242105,6.384442,3.347642,3.912737,4.8694773,5.3209133,1.9439898,1
4.6967254,3.4324615,4.121058,4.0213313,6.3707223,3.2918725,3.9056358,4.8560543,5.288906,1.9423317,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.701894,3.4357295,4.1230044,4.022991,6.3786817,3.3278072,3.9098344,4.864061,5.3068566,1.9434596,1
4.737711,4.492303,4.970702,3.9862137,6.5098205,4.420979,6.3765326,4.6927996,1.3328513,2.6395705,0
4.696615,3.4333332,4.1260304,4.01448,6.357097,3.2500606,3.9002755,4.847031,5.283574,1.9439317,1
4.725231,4.4795713,4.985929,3.9596052,6.458391,4.409749,6.323888,4.6795535,1.322746,2.6585286,0
4.698064,3.4332776,4.122207,4.0208573,6.371097,3.2934287,3.9060228,4.8569083,5.2940707,1.9427364,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.725441,4.498802,5.0482807,3.9043632,6.390731,4.40927,6.3061924,4.673018,1.2881632,2.7196195,0
4.7046447,3.4372826,4.123363,4.0246572,6.3846493,3.3495038,3.9127035,4.86934,5.3178253,1.9437985,1
4.707349,3.4473152,4.172535,3.9681237,6.2558923,3.0464604,3.8643315,4.789295,5.2061505,1.960058,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.6932936,3.4327095,4.130287,4.0081606,6.3386173,3.2102993,3.892414,4.833509,5.250702,1.9451978,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7252626,4.479611,4.9858937,3.9596624,6.45851,4.4097767,6.324019,4.679584,1.3227646,2.6584945,0
4.705453,3.4376624,4.124045,4.0243726,6.3848486,3.3492546,3.9129152,4.8697968,5.3212523,1.9439853,1
4.7252626,4.479611,4.9858937,3.9596624,6.45851,4.4097767,6.324019,4.679584,1.3227646,2.6584945,0
4.7244663,4.472108,4.969625,3.9728613,6.4731274,4.4092765,6.3259144,4.6805615,1.3315647,2.6413455,0
4.698477,3.433526,4.122338,4.021015,6.3717847,3.296316,3.9063756,4.857578,5.295554,1.9428158,1
4.7027392,3.4426825,4.1624413,3.9779873,6.2746844,3.078681,3.8703084,4.798022,5.211553,1.9559472,1
4.697173,3.4327536,4.1220365,4.020356,6.3693056,3.2860425,3.9051394,4.855254,5.2908335,1.9425967,1
4.733884,4.5346613,5.120024,3.8495593,6.3370347,4.4157977,6.317395,4.673135,1.2488382,2.797067,0
4.704295,3.4369938,4.1243753,4.02298,6.380981,3.3344674,3.911168,4.866633,5.316662,1.9439574,1
4.740013,4.49668,4.9730005,3.9865003,6.513739,4.4229784,6.384684,4.694673,1.3317729,2.6417272,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.6933193,3.4325387,4.1281376,4.010445,6.3440347,3.223027,3.8945317,4.8371015,5.2569222,1.9446559,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.740013,4.49668,4.9730005,3.9865003,6.513739,4.4229784,6.384684,4.694673,1.3317729,2.6417272,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.7252903,4.479651,4.9858794,3.9596996,6.458598,4.409801,6.3241305,4.679611,1.3227721,2.6584795,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.722519,4.4736366,4.9820843,3.960392,6.455106,4.4074187,6.3146853,4.677489,1.3247514,2.6544368,0
4.733906,4.5347443,5.1201687,3.849452,6.336938,4.415814,6.317431,4.673139,1.2487592,2.7972283,0
4.733884,4.5346613,5.120024,3.8495593,6.3370347,4.4157977,6.317395,4.673135,1.2488382,2.797067,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7377214,4.4923286,4.9707255,3.9862022,6.5098243,4.420989,6.3765664,4.6928062,1.3328383,2.6395946,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7240725,4.47089,4.9680853,3.9737892,6.473626,4.4089494,6.324877,4.680361,1.3323677,2.6397603,0
4.701761,3.4420242,4.161821,3.978314,6.2741466,3.0764904,3.8698661,4.7971373,5.207458,1.9556336,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.6993093,3.4340763,4.123808,4.0195856,6.36983,3.2885728,3.9057674,4.856612,5.2985306,1.9432768,1
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7018056,3.4355419,4.1240716,4.0213103,6.3754587,3.3118267,3.908487,4.8616667,5.307574,1.9436162,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.731243,4.523681,5.100305,3.8643737,6.350936,4.4137254,6.3132963,4.672811,1.259672,2.7750392,0
4.7323465,4.5149765,5.0592823,3.8999367,6.3959618,4.4151406,6.329162,4.677947,1.2814631,2.7326326,0
4.7244225,4.479061,4.98809,3.9569607,6.4539084,4.409021,6.3200583,4.678594,1.3215517,2.6608615,0
4.705114,3.4374616,4.124117,4.024,6.383784,3.3451653,3.9124298,4.868916,5.3199196,1.9439691,1
4.701928,3.4355593,4.123111,4.0228148,6.3784523,3.3237922,3.9096982,4.8637843,5.3081098,1.9433808,1
4.701108,3.4350696,4.1228147,4.0225487,6.3771777,3.3184984,3.9090312,4.862523,5.3051353,1.9432174,1
4.695801,3.4325676,4.122043,4.019422,6.365916,3.2828667,3.9036958,4.8527317,5.2820253,1.9427876,1
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.725068,4.480066,4.9879284,3.9576983,6.455815,4.4095864,6.322603,4.679196,1.3216493,2.6606925,0
4.730464,4.4853435,4.979189,3.9704223,6.479516,4.4144363,6.3459105,4.685054,1.3267419,2.651095,0
4.7220354,4.474241,4.985907,3.9566026,6.449731,4.406957,6.3115854,4.676651,1.3226609,2.6584935,0
4.7057934,3.437861,4.123947,4.0247803,6.3859878,3.3535836,3.91343,4.870728,5.322612,1.9439939,1
4.741417,4.509692,4.9973974,3.9644957,6.4892864,4.423807,6.382382,4.693051,1.3169091,2.6705,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7246065,4.471707,4.9679966,3.9743834,6.4751673,4.4094205,6.326935,4.6808605,1.3324546,2.639634,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.6973677,3.4339783,4.12773,4.012931,6.354575,3.2432692,3.8994324,4.8456626,5.283674,1.9445289,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.704943,3.4373507,4.124231,4.023705,6.3830304,3.3421586,3.9120982,4.868319,5.31927,1.9439745,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7038584,3.4367228,4.124123,4.022975,6.3805666,3.3326037,3.910916,4.8661394,5.315125,1.943843,1
4.6971345,3.4327223,4.1217628,4.0207095,6.3699384,3.28865,3.905387,4.8556795,5.2906294,1.9425297,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.724903,4.489619,5.0163736,3.9316373,6.423482,4.4091225,6.3131332,4.675901,1.3054752,2.6898634,0
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.6993365,3.4340363,4.1220284,4.022167,6.3747644,3.3089516,3.9077442,4.860065,5.2983994,1.9428569,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.735753,4.488293,4.9680424,3.986669,6.5073175,4.4192896,6.3698726,4.691288,1.3341962,2.6369393,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7241077,4.4709907,4.9682,3.9737263,6.473606,4.40898,6.324976,4.680382,1.3323089,2.6398778,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6993613,3.4340522,4.122192,4.0219646,6.374407,3.3074129,3.9076009,4.8598213,5.298575,1.942892,1
4.7252626,4.479611,4.9858937,3.9596624,6.45851,4.4097767,6.324019,4.679584,1.3227646,2.6584945,0
4.7244663,4.472108,4.969625,3.9728613,6.4731274,4.4092765,6.3259144,4.6805615,1.3315647,2.6413455,0
4.699646,3.4342377,4.1229596,4.0210996,6.373036,3.3016555,3.9071016,4.8589907,5.2997556,1.9431026,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7265854,4.4746904,4.9685187,3.9762082,6.480456,4.411174,6.3344193,4.6826706,1.3325634,2.639298,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.7002325,3.4345574,4.122379,4.0224276,6.3761125,3.314298,3.9084468,4.8613973,5.301794,1.9430283,1
4.7254267,4.498716,5.0480247,3.904571,6.390965,4.40926,6.306209,4.673032,1.2883009,2.7193823,0
4.6992025,3.4385128,4.149547,3.9908633,6.303186,3.1363804,3.8803015,4.8136983,5.2317243,1.9512783,1
4.706398,3.4381194,4.1240225,4.0251484,6.3873,3.3574278,3.9140458,4.8718476,5.3253503,1.944021,1
4.70205,3.4356437,4.12347,4.0223927,6.3777614,3.3209534,3.9094465,4.8633614,5.308562,1.943483,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.6987214,3.43368,4.122607,4.02083,6.371659,3.295849,3.906374,4.857604,5.296433,1.9429103,1
4.698826,3.4337435,4.1226416,4.0208693,6.371831,3.296585,3.9064631,4.8577733,5.296805,1.942931,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.69609,3.43209,4.1211867,4.0206347,6.368809,3.2838821,3.9047446,4.85442,5.2867374,1.9422809,1
4.704312,3.4369936,4.124246,4.0231805,6.381383,3.3360145,3.9113288,4.866914,5.3167534,1.9439235,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.725238,4.4981003,5.046947,3.905357,6.39164,4.409107,6.3057895,4.6729774,1.2888997,2.7183254,0
4.6993637,3.434065,4.122853,4.021014,6.3726106,3.2998266,3.9068763,4.8585625,5.2987523,1.9430428,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.694949,3.4340072,4.13401,4.0049458,6.333138,3.1984897,3.890687,4.830743,5.250211,1.9463725,1
4.737584,4.492341,4.971258,3.985507,6.5087852,4.420859,6.375822,4.692613,1.3324866,2.6402388,0
4.698617,3.433616,4.1225333,4.0208507,6.371601,3.2955933,3.9063313,4.8575153,5.2960567,1.9428799,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6972785,3.4328063,4.1217036,4.020908,6.370449,3.2907877,3.9056203,4.856105,5.291109,1.9425352,1
4.7252865,4.4982333,5.0471077,3.905253,6.3915877,4.409148,6.30593,4.673004,1.2888067,2.7184923,0
4.7008896,3.434983,4.123521,4.0213366,6.3746533,3.3083708,3.9079874,4.860685,5.304276,1.9433774,1
4.7043695,3.4371,4.123469,4.0243025,6.383685,3.3455665,3.9122608,4.8685417,5.3168807,1.9437807,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.696694,3.433339,4.1258535,4.0147486,6.357731,3.2518957,3.9005468,4.847495,5.2843294,1.9438776,1
4.7348747,4.5385365,5.1267285,3.8446178,6.3325486,4.416582,6.319143,4.6733274,1.2451621,2.8045359,0
4.704918,3.4373384,4.124234,4.0236816,6.3829584,3.3419094,3.9120653,4.86826,5.319164,1.9439737,1
4.725174,4.479974,4.9872303,3.9584074,6.456842,4.4096856,6.323238,4.679364,1.322032,2.6599407,0
4.6996484,3.4342399,4.1230254,4.021005,6.3728595,3.3008966,3.907031,4.858868,5.2997794,1.9431175,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.6987414,3.4336915,4.122598,4.0208607,6.371736,3.2961729,3.9064083,4.857667,5.2965045,1.9429101,1
4.7019286,3.441586,4.1586275,3.9819574,6.283888,3.097952,3.8736224,4.803248,5.219247,1.9545716,1
4.7039948,3.4368188,4.124615,4.022369,6.379539,3.3283687,3.9105334,4.865489,5.3156395,1.9439794,1
4.694754,3.4336689,4.1314716,4.0075383,6.339015,3.2121727,3.8929043,4.8345046,5.2562923,1.9456946,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7340612,4.535352,5.1212134,3.848681,6.336243,4.415938,6.3177123,4.673171,1.2481842,2.7983928,0
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.707349,3.4473152,4.172535,3.9681237,6.2558923,3.0464604,3.8643315,4.789295,5.2061505,1.960058,1
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.703562,3.436671,4.1232724,4.0239263,6.3821664,3.3402514,3.9115162,4.8671613,5.31359,1.9436804,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.701752,3.4356494,4.122973,4.0229216,6.3784046,3.3268387,3.9096997,4.8638115,5.306281,1.943439,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.696089,3.4320748,4.1208186,4.021134,6.369749,3.2877216,3.9051266,4.855082,5.2865973,1.9422016,1
4.703492,3.4364965,4.123823,4.0231004,6.3804626,3.3321278,3.9108028,4.865897,5.3137937,1.9437279,1
4.7225275,4.488042,5.025585,3.921399,6.4071765,4.4069576,6.3013773,4.672772,1.3004321,2.6982353,0
4.7042413,3.4369516,4.124213,4.0231686,6.3812947,3.3356462,3.9112806,4.866822,5.3165035,1.943908,1
4.704173,3.4370005,4.1234126,4.0242224,6.3833375,3.344406,3.91209,4.8682237,5.3160605,1.9437573,1
4.698244,3.4333882,4.122315,4.020853,6.3712573,3.2941194,3.9061208,4.857103,5.2947164,1.9427838,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.701381,3.4354515,4.1227384,4.0229397,6.3780813,3.3258417,3.9095087,4.8634353,5.30474,1.94336,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253256,4.4797063,4.985866,3.959744,6.4587083,4.4098325,6.3242736,4.6796446,1.3227795,2.658467,0
4.7027655,3.4363136,4.123264,4.023328,6.3802,3.3342667,3.9106107,4.86552,5.3099766,1.9436523,1
4.733906,4.5347443,5.1201687,3.849452,6.336938,4.415814,6.317431,4.673139,1.2487592,2.7972283,0
4.7042413,3.4369516,4.124213,4.0231686,6.3812947,3.3356462,3.9112806,4.866822,5.3165035,1.943908,1
4.6993613,3.4340522,4.122192,4.0219646,6.374407,3.3074129,3.9076009,4.8598213,5.298575,1.942892,1
4.7253017,4.479239,4.984768,3.9606915,6.4598236,4.409823,6.3245397,4.679739,1.3233845,2.6572633,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.7051964,3.4374127,4.1244216,4.023634,6.38313,3.3414974,3.9121714,4.868459,5.320573,1.9440004,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7008204,3.435216,4.1225677,4.0227327,6.3771195,3.3234437,3.909045,4.8625817,5.3021092,1.9433136,1
4.69891,3.4337962,4.122712,4.0208383,6.371851,3.2966866,3.9064875,4.857827,5.2971077,1.9429581,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.7235413,4.4917717,5.0337834,3.9153585,6.401328,4.4077673,6.3029876,4.6728473,1.2961075,2.7056983,0
4.698089,3.4332979,4.1223106,4.0207295,6.3708763,3.2925498,3.9059403,4.856767,5.294154,1.9427655,1
4.724309,4.4803467,4.9920764,3.9533248,6.4492884,4.408879,6.3183317,4.6780677,1.3193471,2.6651218,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7377214,4.4923286,4.9707255,3.9862022,6.5098243,4.420989,6.3765664,4.6928062,1.3328383,2.6395946,0
4.7043934,3.4371548,4.1233063,4.0245357,6.3841667,3.3478847,3.9124682,4.868906,5.3167734,1.9437716,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7042413,3.4369516,4.124213,4.0231686,6.3812947,3.3356462,3.9112806,4.866822,5.3165035,1.943908,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.6996145,3.4342203,4.12299,4.0210304,6.3728733,3.3009846,3.9070306,4.858863,5.2996407,1.943106,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.6996355,3.4342349,4.12304,4.020974,6.3727865,3.300641,3.9070013,4.858813,5.2997217,1.9431213,1
4.700548,3.4347456,4.1227555,4.022162,6.3759127,3.3133276,3.9084198,4.861391,5.303084,1.9431441,1
4.73573,4.4888353,4.9694595,3.9852095,6.5055475,4.419248,6.3692365,4.6910963,1.3333132,2.6385746,0
4.737584,4.492341,4.971258,3.985507,6.5087852,4.420859,6.375822,4.692613,1.3324866,2.6402388,0
