age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
4,4,1,0,3,0,12,4,4,0,0,0,2,39,0
0,0,1,15,6,4,0,1,2,0,0,0,2,39,0
0,4,2,11,5,4,6,3,4,1,0,0,3,39,0
0,4,0,6,2,4,1,4,2,0,0,0,1,39,0
4,6,0,11,5,2,5,0,4,1,0,0,5,39,1
0,4,0,15,6,4,8,3,4,1,0,0,1,39,0
1,4,0,8,6,4,8,1,4,0,0,0,3,39,0
3,4,0,9,8,2,10,0,4,1,0,0,6,39,1
6,6,1,9,8,0,10,1,4,1,0,0,3,39,0
1,4,1,9,8,4,4,1,4,1,0,0,4,39,0
6,5,0,9,8,0,12,1,4,1,0,0,4,39,0
5,4,2,12,8,2,12,0,4,1,0,0,3,39,0
2,4,1,15,6,2,10,0,4,1,0,4,3,39,1
4,6,2,9,8,2,12,0,4,1,0,0,6,39,0
5,4,1,15,6,2,12,0,4,1,0,0,4,39,1
0,4,0,9,8,4,13,3,4,0,0,0,3,39,0
0,4,1,15,6,4,1,3,4,0,0,0,1,39,0
4,4,0,15,6,4,1,1,4,0,0,0,3,39,0
4,2,1,5,2,2,14,0,4,1,0,0,3,39,0
1,4,1,9,8,4,10,1,4,0,0,0,5,39,0
3,4,0,11,5,0,3,2,4,0,0,0,3,40,0
3,4,1,12,8,0,12,1,4,1,0,0,2,20,0
3,4,0,11,5,4,6,1,2,1,0,0,3,39,0
3,2,0,11,5,2,4,0,4,1,0,0,6,39,0
1,2,1,9,8,2,4,0,2,1,0,0,3,39,1
3,2,1,12,8,2,10,0,4,1,0,0,5,39,0
2,1,0,15,6,0,4,1,4,0,0,0,3,39,0
2,2,1,11,5,2,11,0,4,1,0,0,3,39,0
1,4,0,11,5,4,6,1,4,1,0,0,3,39,0
2,4,1,9,8,2,12,0,4,1,0,0,4,23,0
4,4,1,11,5,0,8,2,4,1,0,0,2,39,0
5,0,0,11,5,0,0,3,1,1,0,0,1,39,0
6,4,0,11,5,2,14,0,4,1,0,0,3,39,1
0,4,0,15,6,4,5,1,4,0,0,0,3,39,0
0,0,0,6,2,4,0,3,4,1,0,0,3,39,0
0,4,0,15,6,4,7,3,4,1,0,0,1,39,0
2,4,1,9,8,2,12,5,4,0,0,0,2,39,1
2,6,0,11,5,4,5,1,4,1,0,0,3,39,0
1,4,1,11,5,2,3,0,4,1,0,0,3,39,0
3,5,0,15,6,0,4,4,4,1,0,0,9,39,1
0,0,1,11,5,4,0,2,1,0,0,0,1,35,0
1,4,0,9,8,0,10,3,4,0,0,0,5,39,0
1,4,2,15,6,4,9,1,4,0,0,0,5,18,0
0,4,1,11,5,4,1,1,4,0,0,0,2,39,0
0,4,2,15,6,4,12,3,4,1,0,0,2,39,0
1,4,2,11,5,2,11,0,4,1,0,0,3,29,0
1,4,1,9,8,4,5,1,4,1,0,0,6,39,0
2,4,0,8,6,5,10,1,4,1,0,0,4,39,0
5,2,0,11,5,6,5,4,4,1,0,5,3,39,0
0,4,1,15,6,4,8,1,4,0,0,0,2,39,0
0,4,1,9,8,4,1,3,4,0,0,0,0,39,0
0,0,3,1,4,4,0,3,4,0,0,0,0,39,0
3,2,0,12,8,2,10,5,4,0,0,0,3,39,1
4,6,0,9,8,2,4,0,4,1,0,0,6,34,1
1,4,1,11,5,4,7,1,4,0,0,0,3,39,0
3,4,0,15,6,2,4,5,4,0,0,0,7,39,1
3,4,1,15,6,2,12,0,4,1,0,0,5,39,1
6,4,0,15,6,0,1,1,4,1,0,4,3,39,0
1,4,1,7,7,4,12,1,4,1,0,0,3,39,0
2,4,2,11,5,4,13,1,4,1,0,0,3,39,0
3,4,1,15,6,2,10,0,2,1,0,0,0,39,0
2,4,1,15,6,0,12,4,4,0,0,0,2,39,0
0,4,1,11,5,4,14,3,4,1,0,0,3,39,0
1,6,0,9,8,4,10,1,4,1,0,0,6,39,0
0,4,1,9,8,4,12,1,1,1,0,0,5,36,0
0,4,2,11,5,4,6,1,4,1,0,0,3,39,0
4,4,1,9,8,2,4,0,4,1,0,0,5,39,1
5,1,0,9,8,2,10,0,4,1,0,0,3,39,1
3,4,1,11,5,2,12,0,4,1,0,0,3,39,1
1,4,0,15,6,2,8,5,0,0,0,0,3,39,0
1,4,1,15,6,0,10,3,4,0,0,0,3,39,0
3,4,0,9,8,2,12,0,4,1,0,0,5,39,1
3,6,1,12,8,2,10,0,4,1,0,0,3,39,0
0,4,0,11,5,4,7,3,4,0,0,0,3,39,0
0,4,1,15,6,4,6,3,4,1,0,0,1,39,0
3,1,0,11,5,2,1,0,4,1,0,0,3,39,1
1,4,2,11,5,4,13,3,2,1,0,0,3,39,0
5,4,0,11,5,2,3,0,1,1,0,0,3,39,0
2,7,1,9,8,4,1,1,4,0,0,0,3,39,1
4,4,0,15,6,0,10,1,4,1,1,0,4,39,1
2,4,0,11,5,2,12,0,4,1,0,4,4,39,1
1,4,2,11,5,2,3,0,4,1,0,0,3,39,1
2,4,0,14,9,4,10,1,1,1,0,0,3,19,1
0,4,0,15,6,4,4,3,4,0,0,0,3,39,0
0,4,1,11,5,4,6,1,4,1,0,0,3,39,0
2,4,1,9,8,2,4,0,4,1,0,0,3,39,0
3,4,2,15,6,2,10,0,4,1,0,0,3,39,1
3,4,1,11,5,2,3,0,4,1,0,0,3,39,0
2,4,2,11,5,4,8,4,2,1,0,0,2,39,0
0,4,0,1,4,2,14,0,1,1,0,0,3,40,0
5,6,2,12,8,2,4,0,4,1,0,0,2,39,0
0,0,1,15,6,4,0,3,4,0,0,0,0,39,0
3,4,1,4,1,0,8,4,4,0,0,0,3,33,0
1,4,1,11,5,5,7,3,4,0,0,0,3,39,0
3,4,0,15,6,2,4,0,4,1,0,0,3,39,1
3,4,0,9,8,2,10,0,4,1,0,0,4,39,1
2,4,0,11,5,3,7,4,4,0,0,0,3,39,0
6,4,0,5,2,2,7,0,4,1,0,0,3,22,0
5,2,1,11,5,0,1,4,4,0,0,0,3,39,0
2,2,1,8,6,3,3,1,4,1,0,0,3,39,0
0,0,1,11,5,4,0,3,4,1,0,0,1,39,0
0,4,0,15,6,4,1,3,4,0,0,0,1,39,0
3,4,1,11,5,0,1,1,4,0,0,0,3,39,0
4,4,0,12,8,2,10,0,4,1,0,4,3,39,1
0,4,0,1,4,4,8,3,4,1,0,0,1,39,0
3,4,1,11,5,0,1,4,4,0,0,0,4,39,0
2,4,1,3,0,2,3,1,4,1,0,5,3,26,0
3,4,0,1,4,3,7,4,1,0,0,0,3,35,0
1,4,0,9,8,4,12,1,4,0,0,0,3,39,0
3,2,1,15,6,4,11,1,2,0,0,0,3,39,1
4,4,1,9,8,2,12,0,4,1,0,0,4,39,1
2,4,0,15,6,2,3,0,4,1,0,0,6,39,0
2,4,0,15,6,2,12,0,4,1,0,0,5,39,1
2,4,1,7,7,4,1,1,4,0,0,0,3,39,0
2,6,1,5,2,2,12,0,4,1,0,0,3,39,1
1,4,1,11,5,4,3,2,4,1,0,0,3,39,0
1,4,2,11,5,4,7,1,2,1,0,0,3,39,0
4,4,1,9,8,2,5,0,4,1,0,0,3,2,0
0,0,2,0,3,4,0,3,4,1,0,0,3,39,0
5,4,0,11,5,2,3,0,4,1,0,0,3,39,1
6,4,0,15,6,6,8,4,4,0,0,0,2,39,0
1,4,1,12,8,4,8,1,4,0,0,0,3,39,0
4,4,0,11,5,4,1,2,4,0,0,0,3,39,0
1,0,0,2,4,5,0,4,4,0,0,0,2,39,0
2,4,0,15,6,4,3,1,4,1,0,0,3,39,0
3,4,1,9,8,0,12,1,4,1,0,3,6,39,1
2,4,0,11,5,0,8,4,4,0,0,0,4,39,0
2,6,0,9,8,2,12,0,1,1,0,0,5,19,0
4,2,0,6,2,2,14,0,2,1,0,0,3,39,0
3,4,1,9,8,2,4,0,4,1,0,0,3,39,1
2,4,1,15,6,2,10,0,4,1,0,0,3,39,1
0,4,1,11,5,4,7,3,4,1,0,0,3,39,0
0,4,0,15,6,4,6,3,4,1,0,0,5,39,0
2,4,0,11,5,2,4,5,4,0,0,0,3,39,1
1,4,1,11,5,4,8,1,4,1,0,0,3,39,0
2,4,1,11,5,3,1,4,2,0,0,0,3,39,0
5,4,0,5,2,2,3,0,4,1,0,0,3,39,0
3,2,1,12,8,0,10,1,4,1,0,0,3,39,0
0,4,1,15,6,4,12,3,1,0,0,0,1,39,0
1,4,0,11,5,2,7,0,4,1,0,0,4,39,0
2,6,0,7,7,0,12,4,4,0,0,0,3,39,0
3,4,1,11,5,5,8,4,4,0,0,0,2,39,0
3,4,0,11,5,2,1,0,4,1,0,0,5,39,0
0,2,1,15,6,4,10,3,4,0,0,0,1,39,0
0,4,1,13,0,4,5,1,4,1,0,0,3,26,0
4,6,1,11,5,0,5,1,4,1,0,0,2,39,0
3,4,1,1,4,0,14,1,4,1,0,6,7,39,1
4,0,2,11,5,2,0,0,4,1,0,0,3,39,0
1,4,0,7,7,2,12,0,4,1,0,0,3,39,0
3,6,1,1,4,2,14,0,4,1,0,0,3,39,0
0,4,0,15,6,4,1,1,4,0,0,0,1,39,0
3,5,1,9,8,2,4,0,4,1,0,0,4,39,0
1,4,0,9,8,2,3,0,4,1,0,0,3,39,1
6,0,1,15,6,6,0,1,2,0,0,0,2,39,0
2,4,0,14,9,2,10,0,4,1,0,0,3,39,1
2,4,0,11,5,0,7,4,4,1,0,0,3,0,0
5,6,1,11,5,2,4,0,4,1,0,0,4,39,0
1,4,1,2,4,4,3,4,4,1,0,0,3,39,0
0,6,2,3,0,2,12,2,4,1,0,0,3,39,0
1,4,2,10,9,4,10,3,4,1,0,0,1,39,0
4,4,1,11,5,2,1,5,4,0,0,0,3,39,0
3,1,0,15,6,2,14,0,2,1,0,0,3,39,0
3,4,1,9,8,2,12,0,4,1,0,0,4,39,0
2,4,1,12,8,4,10,1,4,1,0,0,3,39,0
3,2,1,15,6,4,3,1,4,1,0,0,3,39,0
2,4,0,8,6,4,3,3,4,1,0,0,3,39,0
3,4,1,11,5,2,3,0,4,1,0,0,3,39,1
5,4,0,11,5,0,1,1,4,0,0,0,3,39,0
4,4,2,15,6,0,6,2,2,1,0,0,3,39,0
3,6,0,9,8,2,12,0,4,1,0,0,3,39,1
1,4,1,15,6,2,3,0,4,1,0,0,5,39,0
8,6,1,11,5,2,3,0,4,1,0,0,3,5,0
7,0,1,7,7,6,0,1,4,0,0,0,0,22,0
2,4,0,9,8,2,13,5,4,0,0,0,3,39,1
0,4,1,11,5,4,7,3,4,1,0,0,3,26,0
0,4,0,15,6,5,12,4,4,0,0,0,4,39,0
6,4,0,11,5,2,14,0,4,1,0,0,1,39,0
5,4,1,9,8,0,12,1,4,0,0,3,3,39,0
1,4,0,11,5,4,8,3,4,1,0,0,2,39,0
1,4,0,11,5,0,12,4,4,0,0,0,2,39,0
4,4,0,12,8,2,10,5,4,0,9,0,5,39,1
3,4,1,7,7,0,1,4,4,0,0,0,3,39,0
0,4,0,11,5,4,8,1,4,0,0,0,3,39,0
3,4,1,9,8,3,4,4,4,1,0,0,3,39,0
2,4,2,11,5,2,1,0,4,1,0,0,3,39,0
1,1,0,14,9,4,10,1,2,0,0,0,3,39,0
2,4,0,11,5,2,4,0,4,1,0,0,5,39,0
4,4,0,12,8,0,10,1,4,0,0,0,3,39,0
0,4,1,11,5,4,8,3,4,0,0,0,3,26,0
3,4,1,11,5,0,3,1,4,1,0,5,3,39,0
4,6,1,11,5,2,12,0,4,1,0,0,7,39,1
2,2,1,11,5,2,8,0,4,1,0,0,3,39,0
3,4,2,12,8,0,1,1,4,0,0,0,2,39,0
0,2,1,11,5,4,8,4,2,0,0,0,3,39,0
2,4,2,15,6,2,3,0,4,1,0,0,3,39,0
0,4,1,9,8,4,1,3,2,1,0,0,2,39,0
0,0,1,2,4,4,0,1,2,0,0,0,3,39,0
3,1,0,15,6,2,1,0,2,1,0,0,1,39,0
5,4,0,15,6,5,4,4,4,0,0,0,0,39,0
4,6,1,11,5,2,7,5,4,0,0,0,1,39,1
2,4,0,15,6,5,4,1,4,1,0,0,6,39,1
4,6,1,6,2,2,3,0,4,1,0,0,1,39,0
1,4,1,7,7,4,1,3,4,0,0,0,3,39,0
1,2,0,0,3,4,14,2,4,1,0,3,3,39,0
3,4,0,11,5,2,12,0,4,1,0,0,6,39,1
1,0,1,15,6,2,0,5,4,0,0,0,3,39,1
0,4,1,15,6,4,6,3,2,1,0,0,3,39,0
3,0,1,1,4,2,0,0,4,1,0,0,2,7,0
0,4,1,11,5,4,3,3,4,1,0,0,3,39,0
1,4,0,0,3,4,8,1,4,1,0,0,3,39,0
2,6,0,9,8,4,12,1,4,1,0,0,6,39,0
4,0,1,11,5,3,0,1,4,1,0,0,1,39,1
6,4,0,15,6,0,9,2,4,0,0,0,2,39,0
0,4,1,11,5,4,1,3,4,1,0,0,3,39,0
1,4,1,15,6,2,3,0,4,1,0,0,3,39,1
4,4,1,11,5,2,4,5,4,0,0,0,2,39,1
0,4,1,15,6,4,6,3,4,0,0,0,0,39,0
0,0,0,15,6,4,0,1,4,0,0,0,1,39,0
5,2,1,11,5,2,14,0,4,1,0,0,3,39,0
4,4,1,11,5,2,14,0,4,1,0,0,5,39,1
4,4,1,0,3,0,8,4,4,0,0,0,2,39,0
5,2,1,9,8,2,4,0,4,1,0,0,3,39,0
1,4,2,11,5,1,1,0,4,1,0,0,6,39,0
3,7,2,11,5,0,11,1,4,1,0,0,3,39,1
6,0,0,11,5,6,0,1,4,0,0,0,1,39,0
5,4,1,11,5,0,11,1,4,1,0,0,3,39,0
2,4,0,9,8,2,10,0,4,1,0,0,5,39,0
2,4,2,11,5,2,4,0,4,1,0,0,3,39,1
2,4,1,8,6,2,7,0,4,1,0,0,3,39,1
2,4,1,15,6,2,7,0,4,1,0,0,4,39,1
4,4,0,15,6,2,4,0,4,1,0,0,5,39,0
0,4,0,15,6,4,8,1,4,0,0,0,2,39,0
3,4,1,11,5,2,1,5,4,0,0,0,3,39,1
6,0,1,11,5,2,0,0,0,1,0,0,3,39,0
2,4,1,0,3,2,3,0,4,1,0,0,3,39,0
3,4,0,9,8,2,12,0,4,1,0,0,5,39,1
3,4,0,9,8,2,6,5,4,0,0,0,3,31,1
1,4,0,15,6,2,6,0,4,1,0,0,6,39,0
0,4,1,1,4,2,7,0,4,1,0,0,7,39,1
4,0,0,11,5,0,0,4,2,0,0,0,3,39,0
4,7,0,9,8,0,1,4,4,0,0,0,3,39,0
2,4,1,9,8,4,12,1,4,1,0,0,6,39,1
0,4,0,7,7,4,4,1,4,0,0,0,5,39,0
0,4,1,11,5,4,8,3,4,1,0,0,1,39,0
2,0,0,9,8,2,0,0,4,1,0,0,2,39,0
5,5,1,12,8,6,12,1,4,0,0,0,3,39,0
1,5,1,11,5,4,12,1,4,1,0,0,5,39,0
2,4,1,14,9,2,10,0,4,1,0,0,4,39,1
1,6,2,11,5,4,3,4,4,1,0,0,5,39,1
3,4,1,11,5,6,8,2,1,0,0,0,5,35,0
0,4,1,11,5,2,7,0,2,1,0,0,3,39,0
2,4,2,12,8,4,4,4,4,1,0,0,3,39,0
2,6,0,12,8,2,4,0,4,1,0,0,7,39,1
3,6,0,9,8,1,10,0,4,1,0,0,5,39,1
8,4,1,9,8,2,12,0,4,1,0,0,3,39,0
2,7,1,11,5,2,3,0,4,1,0,3,3,39,0
5,4,0,14,9,2,3,0,1,1,0,4,3,30,1
3,4,1,11,5,2,7,0,4,1,0,0,3,13,0
5,4,1,3,0,2,14,0,4,1,0,0,5,39,0
0,4,1,15,6,4,1,1,4,0,0,0,0,39,0
3,1,1,9,8,4,4,1,4,0,0,0,3,39,0
1,4,0,11,5,4,1,3,4,1,0,0,3,39,0
0,4,0,11,5,4,1,3,4,1,0,0,1,39,0
6,4,0,8,6,2,4,5,4,0,0,0,4,39,1
3,2,0,15,6,4,11,1,4,1,0,5,3,39,1
4,4,0,6,2,2,6,0,4,1,0,0,3,39,0
5,4,0,9,8,0,12,1,4,1,0,0,5,39,1
3,4,0,12,8,2,10,0,4,1,0,4,5,39,1
3,4,0,8,6,4,1,1,4,0,0,0,3,39,0
3,4,0,1,4,2,6,0,4,1,0,0,3,39,1
4,4,2,14,9,2,10,0,4,1,0,0,5,39,1
6,4,1,11,5,2,1,0,4,1,0,0,3,39,1
0,4,1,2,4,4,6,3,4,1,0,0,1,39,0
4,4,0,12,8,2,10,0,1,1,0,0,3,19,1
3,4,1,15,6,0,1,3,4,0,0,0,3,39,0
5,4,0,11,5,4,3,1,2,1,0,0,6,39,0
2,4,0,4,1,4,8,1,4,1,0,0,3,39,0
6,6,1,14,9,2,10,0,4,1,0,0,1,39,0
5,4,1,11,5,6,1,2,4,0,0,0,3,39,0
4,4,0,11,5,5,7,1,4,1,0,4,3,39,0
0,4,0,11,5,4,13,3,4,1,0,0,3,39,0
4,1,0,9,8,0,10,4,2,0,0,0,3,39,0
5,4,1,11,5,2,14,0,4,1,0,0,6,39,0
5,6,0,11,5,0,3,1,4,1,0,0,5,39,1
6,0,0,10,9,2,0,0,4,1,0,0,2,39,1
1,4,1,11,5,4,8,1,4,0,0,0,3,39,0
5,4,0,9,8,2,4,0,4,1,0,0,5,39,1
2,0,1,8,6,2,0,3,4,0,0,0,5,39,1
2,4,1,11,5,2,7,0,2,1,0,0,3,39,1
5,4,2,12,8,2,10,5,4,0,0,0,3,39,1
0,4,0,11,5,4,12,3,4,0,0,0,3,39,0
2,4,0,11,5,5,14,1,1,1,0,0,3,39,0
1,4,0,0,3,4,8,3,2,0,0,0,3,39,0
0,0,0,11,5,2,0,5,4,0,0,0,3,39,0
4,4,1,5,2,2,6,0,4,1,0,0,3,39,0
3,4,0,11,5,4,13,1,4,1,0,0,6,9,0
0,4,1,11,5,2,6,0,4,1,0,0,3,39,0
3,4,1,9,8,4,10,3,4,1,0,0,6,39,0
2,2,1,8,6,2,13,0,4,1,0,0,5,39,0
2,4,1,11,5,0,10,4,4,0,0,0,2,39,0
1,4,0,15,6,4,13,3,4,0,0,0,3,39,0
5,6,0,9,8,2,5,0,4,1,0,0,2,39,0
0,4,0,6,2,4,7,3,4,1,0,0,1,39,0
0,0,1,11,5,4,0,4,4,0,0,0,1,39,0
2,4,0,11,5,2,3,0,4,1,0,0,5,39,0
4,4,1,5,2,2,8,5,4,0,0,0,3,0,0
0,4,1,2,4,4,8,3,4,0,0,0,2,39,0
5,4,0,11,5,2,14,0,4,1,0,0,4,39,1
2,4,1,9,8,5,12,1,4,1,0,6,5,39,1
5,7,1,8,6,2,11,0,4,1,0,0,3,39,0
3,4,1,9,8,4,4,1,4,0,0,0,3,39,0
3,4,0,15,6,0,3,1,4,1,0,0,3,39,1
2,4,2,9,8,2,1,5,2,0,0,0,2,39,0
0,4,2,11,5,4,8,1,4,0,0,0,3,39,0
3,6,0,9,8,2,5,0,4,1,0,3,7,39,1
1,4,1,11,5,2,8,0,4,1,0,0,3,39,0
5,6,0,9,8,2,10,5,4,0,0,0,0,39,0
3,4,1,9,8,3,3,1,4,1,0,3,5,0,1
1,2,1,11,5,2,11,0,4,1,0,0,4,39,1
4,4,0,8,6,2,14,0,4,1,0,0,5,39,1
3,4,0,11,5,0,8,4,4,0,0,0,2,39,0
4,6,1,11,5,0,3,1,4,1,0,0,3,39,0
2,4,1,11,5,0,14,1,4,1,0,0,4,39,0
0,4,0,15,6,4,12,3,4,0,0,0,3,39,0
4,2,0,11,5,2,8,0,2,1,0,0,3,39,0
0,0,0,11,5,4,0,3,1,0,0,3,3,39,0
3,4,0,12,8,2,10,0,4,1,0,0,3,39,1
4,4,0,3,0,5,10,4,2,0,0,0,3,39,0
1,4,1,15,6,4,14,1,4,1,1,0,5,39,1
3,1,2,11,5,4,6,1,4,1,0,0,3,39,0
1,1,1,14,9,2,10,0,4,1,0,0,8,39,0
2,4,1,15,6,2,10,0,4,1,0,0,5,39,1
2,4,0,9,8,4,4,1,4,0,0,0,4,39,0
2,4,1,8,6,0,8,1,4,0,0,0,2,39,0
0,4,1,11,5,4,6,1,4,1,0,0,3,39,0
3,6,0,8,6,2,14,0,4,1,0,0,8,39,1
5,4,0,11,5,2,7,0,4,1,0,0,3,39,0
4,4,1,11,5,0,3,1,4,1,0,0,5,39,0
1,4,1,9,8,4,4,1,4,1,0,0,5,39,0
3,4,1,9,8,0,4,1,4,1,0,0,3,39,0
0,4,0,11,5,4,8,3,4,1,0,0,5,39,0
1,4,0,15,6,2,12,5,4,0,0,0,3,39,0
3,5,0,9,8,4,10,1,4,0,0,0,4,39,0
1,4,1,11,5,2,7,0,4,1,0,0,3,39,0
1,4,1,15,6,2,1,0,4,1,0,0,3,39,1
0,7,0,12,8,3,10,1,1,0,0,0,0,3,0
4,4,1,11,5,4,7,4,0,1,0,0,5,33,0
1,6,1,0,3,0,3,1,4,1,0,0,8,39,0
3,4,1,9,8,0,1,1,2,1,0,0,6,39,0
2,4,0,8,6,2,4,5,4,0,0,0,5,39,1
4,4,0,11,5,0,1,1,4,0,0,0,3,39,0
1,0,1,5,2,4,0,1,4,0,0,0,3,26,0
7,4,1,9,8,0,13,3,4,0,0,0,1,39,0
3,2,0,11,5,0,1,4,4,0,0,0,2,39,0
0,4,0,15,6,4,1,3,4,0,0,0,2,0,0
2,4,1,15,6,5,8,4,4,0,0,0,3,8,0
2,4,1,11,5,2,10,0,4,1,0,0,3,39,1
0,4,0,15,6,4,6,3,4,1,0,0,5,39,0
3,4,0,11,5,4,6,3,4,1,0,0,3,31,0
1,4,1,11,5,4,8,1,2,0,0,0,3,39,0
4,4,0,11,5,2,4,0,1,1,9,0,3,24,1
1,2,1,12,8,2,10,0,4,1,0,0,3,39,0
0,4,2,15,6,2,14,0,4,1,0,0,4,39,1
5,2,0,15,6,4,10,1,4,0,0,0,5,39,0
2,4,1,9,8,2,10,0,4,1,0,4,3,39,1
4,4,0,12,8,0,4,1,4,1,9,0,5,39,1
1,4,1,11,5,0,6,3,4,1,0,0,3,39,0
2,4,2,15,6,2,1,0,4,1,0,0,3,39,0
3,4,1,15,6,0,10,4,4,0,0,0,3,39,0
1,4,1,0,3,4,7,4,4,0,0,0,3,39,0
0,4,1,11,5,0,6,3,4,1,0,0,3,39,0
4,4,0,9,8,6,9,4,4,0,2,0,3,39,1
3,2,0,9,8,2,10,5,4,0,0,0,5,39,1
2,4,0,9,8,2,12,0,4,1,1,0,5,39,1
1,4,0,8,6,5,3,1,4,1,0,0,3,39,0
3,6,3,11,5,2,10,0,4,1,0,0,6,39,0
1,4,1,11,5,2,12,0,4,1,0,0,3,26,0
6,7,1,9,8,2,4,0,4,1,0,0,3,39,0
4,4,1,12,8,0,12,1,4,1,0,0,4,39,1
0,4,1,15,6,4,1,3,2,0,0,0,3,39,0
2,2,0,9,8,5,10,1,4,1,0,0,3,39,0
1,4,0,11,5,0,14,1,4,1,0,0,3,39,0
2,4,0,11,5,2,6,0,4,1,0,0,3,39,0
5,7,0,11,5,2,11,0,0,1,0,0,3,39,1
4,2,1,11,5,2,6,0,4,1,0,0,3,39,0
1,7,2,15,6,0,11,1,4,1,0,0,3,39,1
4,4,0,11,5,2,14,0,4,1,0,0,6,39,1
4,6,0,9,8,2,4,0,4,1,0,0,2,39,0
5,4,0,12,8,0,1,1,4,0,0,4,4,39,0
2,4,0,14,9,2,4,0,1,1,0,0,6,24,1
1,4,1,9,8,0,4,1,4,1,0,0,4,39,0
1,4,1,11,5,4,8,4,2,0,0,0,3,39,0
2,4,0,11,5,4,7,3,2,0,0,3,1,39,0
3,4,1,11,5,2,4,5,4,0,0,0,3,39,1
3,7,1,11,5,2,11,0,4,1,0,0,3,39,0
3,4,1,9,8,2,8,0,1,1,0,0,7,30,1
1,4,0,11,5,2,6,0,4,1,0,0,3,39,1
2,4,1,9,8,2,10,0,4,1,0,0,3,20,1
5,4,1,11,5,2,12,0,4,1,0,0,3,39,1
0,4,1,1,4,4,12,3,3,0,0,0,3,27,0
3,4,0,7,7,0,12,4,4,1,0,0,3,39,0
3,4,0,8,6,2,3,0,4,1,0,0,3,39,0
1,7,1,11,5,2,3,0,4,1,0,0,3,39,1
1,4,1,15,6,4,6,1,2,1,0,0,5,39,0
5,4,1,11,5,0,14,1,4,1,0,0,3,39,0
5,1,2,15,6,2,4,0,4,1,0,0,3,39,1
6,0,2,11,5,2,0,0,4,1,0,0,1,39,0
2,4,1,0,3,6,14,4,2,1,0,0,3,39,0
5,4,1,11,5,2,13,5,4,0,0,0,3,39,1
3,2,2,7,7,2,4,0,2,1,0,0,5,39,1
2,4,1,9,8,2,4,0,4,1,0,0,5,39,1
4,4,1,9,8,2,4,0,1,1,0,0,3,30,1
3,4,2,15,6,2,1,5,2,0,0,0,3,39,1
5,4,0,11,5,0,8,4,4,0,0,0,3,39,0
0,4,1,15,6,4,12,3,2,0,0,0,2,39,0
2,4,0,8,6,2,7,0,4,1,0,0,3,39,0
4,6,1,9,8,4,3,1,4,0,0,0,3,39,0
7,4,1,11,5,2,8,0,4,1,0,0,2,39,0
1,0,0,1,4,4,0,1,4,1,0,0,2,39,0
2,4,0,15,6,4,8,1,4,0,0,0,2,39,0
3,4,1,11,5,0,12,1,4,1,0,0,5,39,0
2,6,1,15,6,4,3,1,4,1,0,0,3,39,0
1,4,1,9,8,4,10,1,4,0,0,0,3,39,0
1,4,1,9,8,2,4,0,2,1,0,0,4,39,1
3,4,2,11,5,0,4,4,4,0,0,1,5,39,0
2,1,2,8,6,0,3,4,2,0,0,0,3,39,1
5,4,0,11,5,2,14,0,4,1,0,0,5,39,0
3,4,1,15,6,0,10,4,4,1,0,0,4,39,0
0,4,1,15,6,4,7,3,4,1,0,0,3,39,0
3,4,1,11,5,2,3,0,4,1,0,0,5,39,1
0,4,0,2,4,4,6,3,4,1,0,0,3,39,0
2,2,1,8,6,2,11,0,4,1,0,0,5,39,1
1,4,0,9,8,2,10,0,4,1,0,0,3,39,1
0,4,1,1,4,4,12,3,4,1,0,0,3,39,0
2,5,0,9,8,4,10,1,3,1,0,0,6,39,0
0,4,0,15,6,4,12,1,4,1,0,0,3,39,0
3,4,0,11,5,0,1,4,4,0,0,0,4,9,0
0,4,1,15,6,4,10,1,4,1,0,0,1,39,0
6,0,0,0,3,0,0,1,4,0,0,0,3,39,0
4,4,0,11,5,5,6,4,4,0,0,0,3,39,0
2,1,1,11,5,0,1,4,4,0,0,0,3,39,0
1,5,0,2,4,2,12,0,3,1,0,0,9,6,0
1,4,0,12,8,2,10,0,4,1,0,0,3,39,0
2,4,0,12,8,2,10,0,4,1,0,0,4,39,1
0,4,1,8,6,4,13,1,4,1,0,0,4,39,0
1,4,1,15,6,0,6,1,4,1,0,0,4,39,0
5,1,1,11,5,2,3,0,4,1,0,0,3,39,1
2,4,0,11,5,2,4,5,4,0,0,0,3,39,0
1,4,2,11,5,4,3,1,4,1,0,0,5,39,0
1,2,2,15,6,2,11,0,4,1,1,0,5,39,1
4,4,1,15,6,0,12,4,4,1,0,0,5,39,0
5,4,0,5,2,0,8,1,4,1,0,0,3,39,0
1,4,2,11,5,4,8,4,4,0,0,0,3,26,0
6,4,2,8,6,2,14,0,4,1,0,0,1,39,0
1,4,0,9,8,4,12,1,4,0,0,0,6,39,1
5,7,1,11,5,2,12,0,4,1,0,0,3,39,0
4,6,0,14,9,2,10,0,4,1,0,0,3,39,1
4,4,1,5,2,0,3,1,4,1,0,0,3,39,0
0,4,1,11,5,4,7,3,4,1,0,0,3,39,0
2,5,1,9,8,2,3,0,4,1,1,0,5,39,1
2,6,1,6,2,2,3,0,4,1,0,0,5,39,0
1,2,1,9,8,4,11,3,4,1,0,0,3,39,0
5,6,1,9,8,6,10,1,4,0,0,0,5,39,1
2,2,1,9,8,2,4,0,4,1,0,0,3,39,1
