0;1;2;3;4;5;6;7;8;9;10;11;12;13
49.0;4.0;425161.0;6.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;42.0;21.0
45.0;4.0;390781.0;6.0;8.0;4.0;5.0;4.0;3.0;2.0;34095.0;653.0;59.0;26.0
48.0;4.0;462440.0;9.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;43.0;19.0
54.0;4.0;398473.0;9.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;53.0;19.0
43.0;3.0;330664.0;8.0;10.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;24.0
54.0;3.0;350162.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
55.0;3.0;275691.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;54.0;21.0
64.0;4.0;399088.0;8.0;9.0;3.0;6.0;3.0;2.0;2.0;34095.0;1340.0;50.0;23.0
54.0;4.0;444554.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;41.0;16.0
54.0;3.0;363425.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;55.0;26.0
44.0;4.0;372020.0;8.0;6.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
53.0;5.0;272780.0;10.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
49.0;4.0;465507.0;10.0;10.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;57.0;21.0
57.0;5.0;337587.0;9.0;6.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;27.0
48.0;4.0;293196.0;11.0;8.0;3.0;4.0;3.0;4.0;2.0;34095.0;653.0;50.0;21.0
48.0;4.0;445824.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;41.0;24.0
58.0;4.0;316672.0;7.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;21.0
55.0;4.0;433665.0;8.0;7.0;3.0;8.0;3.0;3.0;2.0;34095.0;1340.0;52.0;18.0
51.0;3.0;344060.0;7.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;15.0
51.0;4.0;556660.0;9.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;57.0;24.0
52.0;3.0;322143.0;8.0;7.0;3.0;5.0;4.0;3.0;2.0;34095.0;1340.0;57.0;24.0
52.0;4.0;361280.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;49.0;19.0
53.0;3.0;386136.0;8.0;10.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;49.0;21.0
46.0;4.0;263338.0;8.0;9.0;3.0;5.0;3.0;4.0;2.0;27828.0;1340.0;48.0;23.0
49.0;3.0;257780.0;7.0;11.0;4.0;7.0;3.0;3.0;2.0;20051.0;1340.0;49.0;19.0
51.0;4.0;411797.0;10.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;57.0;23.0
57.0;4.0;462440.0;10.0;6.0;4.0;8.0;3.0;3.0;2.0;34095.0;653.0;43.0;21.0
52.0;4.0;294936.0;7.0;11.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;58.0;23.0
54.0;4.0;418324.0;7.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;64.0;23.0
50.0;3.0;376277.0;8.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;41.0;21.0
48.0;4.0;316868.0;11.0;8.0;3.0;8.0;3.0;3.0;2.0;25124.0;1340.0;45.0;21.0
49.0;4.0;309634.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;42.0;21.0
52.0;3.0;443040.0;7.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;36.0;23.0
45.0;3.0;327120.0;10.0;5.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;47.0;19.0
54.0;4.0;309055.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;47.0;24.0
51.0;3.0;245062.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;58.0;23.0
50.0;3.0;412296.0;9.0;11.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;21.0
50.0;3.0;428030.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;56.0;23.0
61.0;3.0;326297.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;23.0
44.0;4.0;278581.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;45.0;24.0
51.0;4.0;332379.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;40.0;21.0
50.0;4.0;425161.0;7.0;11.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;19.0
52.0;4.0;428030.0;6.0;7.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;43.0;18.0
39.0;4.0;401531.0;7.0;9.0;3.0;4.0;3.0;3.0;2.0;34095.0;1340.0;35.0;25.0
53.0;4.0;349221.0;7.0;4.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;41.0;25.0
46.0;4.0;379522.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;24.0
45.0;4.0;304651.0;8.0;11.0;3.0;7.0;3.0;3.0;1.0;34095.0;1380.0;48.0;21.0
49.0;4.0;296478.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
54.0;4.0;368561.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;23.0
53.0;4.0;303090.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;23.0
44.0;4.0;375833.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;23.0
50.0;3.0;452205.0;8.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;56.0;25.0
52.0;4.0;367260.0;8.0;5.0;3.0;6.0;3.0;3.0;2.0;25236.0;653.0;58.0;21.0
54.0;4.0;403788.0;9.0;7.0;4.0;7.0;3.0;3.0;1.0;34095.0;653.0;59.0;21.0
50.0;3.0;291374.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;24.0
61.0;4.0;351299.0;11.0;10.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;21.0
50.0;4.0;334273.0;7.0;11.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;23.0
51.0;4.0;446839.0;9.0;8.0;3.0;6.0;4.0;3.0;1.0;27828.0;1340.0;58.0;23.0
57.0;4.0;387569.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;26.0
50.0;3.0;358740.0;7.0;6.0;3.0;5.0;3.0;3.0;2.0;27828.0;653.0;47.0;23.0
51.0;3.0;387430.0;8.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;36.0;25.0
52.0;3.0;291374.0;10.0;8.0;4.0;4.0;3.0;3.0;2.0;27828.0;653.0;52.0;24.0
47.0;4.0;425161.0;9.0;8.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;56.0;21.0
43.0;3.0;332379.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;44.0;18.0
56.0;4.0;452205.0;8.0;10.0;4.0;6.0;3.0;3.0;2.0;27828.0;653.0;62.0;23.0
48.0;3.0;278763.0;10.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;41.0;21.0
42.0;4.0;428030.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
53.0;4.0;303296.0;10.0;6.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;54.0;21.0
46.0;3.0;387430.0;9.0;10.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;39.0;17.0
48.0;4.0;494223.0;10.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;42.0;17.0
57.0;3.0;473040.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;19.0
45.0;3.0;526968.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
53.0;4.0;315859.0;8.0;9.0;3.0;7.0;3.0;3.0;1.0;27828.0;653.0;52.0;21.0
47.0;4.0;397317.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;18.0
61.0;4.0;473040.0;10.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;64.0;21.0
48.0;4.0;257780.0;9.0;11.0;3.0;5.0;4.0;3.0;1.0;27828.0;653.0;42.0;25.0
47.0;4.0;260106.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;24.0
57.0;3.0;363418.0;8.0;7.0;4.0;8.0;3.0;3.0;1.0;34095.0;653.0;52.0;21.0
54.0;3.0;358740.0;10.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;23.0
48.0;5.0;415287.0;9.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;44.0;18.0
41.0;4.0;376277.0;8.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;48.0;19.0
47.0;3.0;271567.0;7.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;1485.0;57.0;29.0
41.0;4.0;412296.0;10.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;54.0;23.0
52.0;3.0;284196.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
49.0;4.0;206671.0;10.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
53.0;3.0;379350.0;10.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;45.0;26.0
52.0;4.0;350845.0;8.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;42.0;21.0
48.0;4.0;419721.0;10.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;52.0;23.0
44.0;4.0;341995.0;7.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;38.0;21.0
41.0;4.0;309055.0;8.0;7.0;4.0;8.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
50.0;4.0;452205.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;47.0;21.0
51.0;3.0;431192.0;7.0;4.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;59.0;19.0
52.0;4.0;260106.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;44.0;23.0
53.0;4.0;299047.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
45.0;3.0;327120.0;9.0;10.0;4.0;7.0;4.0;3.0;2.0;34095.0;653.0;54.0;23.0
54.0;4.0;356067.0;9.0;9.0;2.0;6.0;3.0;3.0;2.0;34095.0;1340.0;60.0;21.0
50.0;4.0;388093.0;11.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;1340.0;50.0;21.0
55.0;3.0;395831.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
50.0;4.0;318533.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;24.0
51.0;4.0;467108.0;10.0;6.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;53.0;24.0
50.0;3.0;335973.0;8.0;9.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;47.0;19.0
53.0;4.0;444304.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;49.0;23.0
53.0;4.0;373662.0;9.0;11.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;55.0;23.0
50.0;4.0;410867.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;66.0;18.0
52.0;4.0;403107.0;7.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;34.0;23.0
54.0;3.0;304651.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;23.0
60.0;4.0;462440.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;19.0
55.0;4.0;356619.0;8.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;43.0;26.0
46.0;4.0;301010.0;8.0;6.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
49.0;4.0;462440.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;56.0;19.0
59.0;4.0;273194.0;10.0;9.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;55.0;21.0
48.0;4.0;399088.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;40.0;21.0
49.0;4.0;321435.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;24.0
51.0;3.0;349221.0;9.0;8.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;52.0;23.0
56.0;3.0;412296.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;25236.0;653.0;55.0;21.0
42.0;4.0;318280.0;9.0;7.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;28.0
47.0;4.0;509350.0;8.0;9.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;54.0;27.0
50.0;4.0;344060.0;9.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;53.0;19.0
52.0;4.0;247507.0;9.0;7.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;50.0;25.0
49.0;4.0;339671.0;9.0;8.0;2.0;5.0;3.0;3.0;2.0;34095.0;653.0;43.0;19.0
58.0;4.0;467108.0;9.0;4.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;58.0;24.0
57.0;5.0;340939.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;28.0
53.0;3.0;409505.0;9.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;43.0;21.0
52.0;3.0;352057.0;10.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;45.0;24.0
56.0;4.0;428350.0;9.0;9.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;62.0;24.0
45.0;3.0;382635.0;10.0;9.0;3.0;6.0;4.0;3.0;2.0;27828.0;1408.0;53.0;21.0
52.0;4.0;465507.0;7.0;9.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;55.0;21.0
48.0;3.0;293535.0;9.0;8.0;2.0;8.0;3.0;3.0;2.0;25124.0;1340.0;54.0;18.0
48.0;3.0;301010.0;10.0;7.0;3.0;6.0;4.0;3.0;2.0;27828.0;653.0;56.0;27.0
47.0;4.0;296478.0;10.0;10.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;52.0;23.0
50.0;4.0;418324.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;64.0;26.0
50.0;3.0;376540.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;47.0;26.0
49.0;3.0;362589.0;10.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;19.0
47.0;4.0;257509.0;9.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;43.0;25.0
49.0;4.0;318533.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;47.0;21.0
43.0;4.0;382635.0;7.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;21.0
52.0;4.0;467108.0;9.0;8.0;4.0;6.0;3.0;3.0;1.0;34095.0;653.0;60.0;25.0
45.0;5.0;370119.0;9.0;10.0;3.0;6.0;4.0;3.0;1.0;34095.0;653.0;62.0;25.0
53.0;4.0;350498.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;53.0;25.0
47.0;4.0;378322.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;19.0
53.0;4.0;483777.0;9.0;9.0;3.0;7.0;4.0;3.0;1.0;34095.0;653.0;50.0;21.0
48.0;4.0;335605.0;7.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;40.0;23.0
58.0;4.0;356067.0;7.0;5.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;25.0
48.0;4.0;356089.0;8.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;62.0;21.0
45.0;4.0;421871.0;7.0;9.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;37.0;21.0
51.0;4.0;403788.0;8.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;47.0;17.0
45.0;4.0;396099.0;7.0;10.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;50.0;24.0
56.0;4.0;428030.0;11.0;6.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;45.0;21.0
45.0;4.0;368561.0;9.0;10.0;3.0;8.0;4.0;3.0;2.0;27828.0;653.0;58.0;23.0
48.0;4.0;544091.0;9.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;56.0;18.0
49.0;5.0;327323.0;9.0;8.0;3.0;6.0;3.0;3.0;1.0;25124.0;653.0;54.0;25.0
55.0;4.0;409505.0;9.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;55.0;19.0
52.0;3.0;319560.0;10.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;58.0;21.0
45.0;3.0;255454.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;62.0;27.0
51.0;4.0;413297.0;8.0;10.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;53.0;19.0
51.0;3.0;494223.0;9.0;7.0;3.0;5.0;4.0;3.0;2.0;34095.0;653.0;54.0;23.0
49.0;3.0;323421.0;8.0;6.0;4.0;5.0;3.0;3.0;2.0;27828.0;653.0;47.0;24.0
54.0;3.0;332379.0;7.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;46.0;21.0
42.0;5.0;483777.0;7.0;9.0;3.0;6.0;3.0;3.0;1.0;34095.0;1340.0;41.0;17.0
46.0;4.0;423158.0;9.0;8.0;3.0;7.0;3.0;3.0;2.0;25236.0;653.0;59.0;25.0
48.0;4.0;494223.0;7.0;10.0;3.0;5.0;3.0;3.0;2.0;27828.0;653.0;49.0;27.0
57.0;4.0;452205.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;18.0
47.0;4.0;378322.0;9.0;5.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;50.0;19.0
50.0;4.0;509350.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;19.0
56.0;5.0;352139.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;50.0;23.0
41.0;3.0;349689.0;8.0;11.0;4.0;6.0;4.0;3.0;2.0;34095.0;1340.0;55.0;23.0
55.0;3.0;462440.0;8.0;8.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;57.0;21.0
42.0;4.0;409505.0;10.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;57.0;17.0
54.0;4.0;462440.0;10.0;9.0;3.0;5.0;3.0;3.0;2.0;27828.0;1340.0;55.0;24.0
58.0;4.0;473547.0;10.0;7.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;62.0;21.0
45.0;4.0;425161.0;10.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;64.0;21.0
46.0;3.0;337587.0;9.0;10.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;44.0;23.0
54.0;3.0;499233.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;27828.0;1340.0;52.0;21.0
41.0;4.0;271466.0;10.0;10.0;2.0;5.0;4.0;3.0;2.0;27828.0;1380.0;62.0;19.0
47.0;4.0;347089.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;47.0;18.0
52.0;3.0;362589.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;53.0;21.0
59.0;4.0;465507.0;8.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
53.0;5.0;410867.0;8.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;25.0
48.0;3.0;347890.0;10.0;6.0;4.0;5.0;2.0;3.0;2.0;34095.0;1340.0;56.0;24.0
51.0;4.0;423158.0;7.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;55.0;19.0
51.0;4.0;298225.0;8.0;6.0;3.0;7.0;3.0;2.0;2.0;34095.0;653.0;50.0;21.0
49.0;4.0;284582.0;10.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;54.0;24.0
49.0;4.0;452205.0;9.0;7.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;24.0
52.0;3.0;462440.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;38.0;17.0
47.0;3.0;345969.0;11.0;6.0;4.0;5.0;3.0;3.0;2.0;27828.0;653.0;66.0;25.0
52.0;4.0;462440.0;9.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;55.0;19.0
50.0;4.0;375077.0;7.0;10.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;46.0;23.0
49.0;3.0;462440.0;9.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;56.0;21.0
48.0;4.0;277647.0;9.0;8.0;3.0;7.0;3.0;3.0;1.0;34095.0;1340.0;43.0;21.0
48.0;3.0;230224.0;8.0;8.0;3.0;4.0;3.0;3.0;2.0;34095.0;1340.0;57.0;26.0
50.0;3.0;376540.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;23.0
43.0;4.0;481060.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;18.0
50.0;4.0;287828.0;9.0;10.0;3.0;4.0;3.0;3.0;2.0;34095.0;1340.0;52.0;25.0
43.0;4.0;395831.0;7.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;39.0;24.0
50.0;4.0;297847.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;58.0;21.0
46.0;3.0;441454.0;8.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;43.0;23.0
55.0;3.0;312956.0;8.0;12.0;2.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;26.0
53.0;4.0;467108.0;10.0;10.0;3.0;6.0;3.0;2.0;2.0;34095.0;653.0;53.0;23.0
54.0;4.0;328447.0;7.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;24.0
49.0;3.0;310152.0;10.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;21.0
56.0;4.0;633742.0;9.0;8.0;4.0;4.0;3.0;3.0;2.0;34095.0;653.0;52.0;24.0
54.0;3.0;324469.0;8.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;0.0;46.0;21.0
45.0;3.0;339671.0;9.0;10.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;47.0;25.0
56.0;3.0;371373.0;7.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;41.0;17.0
50.0;4.0;341995.0;9.0;9.0;4.0;7.0;3.0;3.0;1.0;34095.0;653.0;52.0;23.0
52.0;4.0;371987.0;7.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;45.0;25.0
42.0;3.0;420537.0;10.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;64.0;21.0
51.0;5.0;290521.0;6.0;5.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;18.0
51.0;4.0;481060.0;9.0;8.0;3.0;7.0;3.0;3.0;2.0;27828.0;1340.0;50.0;21.0
52.0;4.0;563883.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;23.0
54.0;4.0;402812.0;7.0;9.0;4.0;6.0;3.0;3.0;1.0;34095.0;1340.0;52.0;21.0
50.0;4.0;499233.0;8.0;11.0;3.0;7.0;4.0;3.0;2.0;34095.0;1340.0;56.0;25.0
52.0;4.0;413297.0;7.0;10.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
45.0;4.0;297847.0;8.0;10.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;52.0;21.0
56.0;3.0;361280.0;7.0;11.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;57.0;23.0
45.0;4.0;398473.0;11.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;52.0;23.0
47.0;3.0;341204.0;10.0;9.0;4.0;5.0;3.0;3.0;2.0;34095.0;1340.0;52.0;21.0
42.0;4.0;313321.0;9.0;10.0;3.0;3.0;3.0;3.0;1.0;34095.0;653.0;44.0;24.0
44.0;3.0;343642.0;10.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;59.0;21.0
45.0;4.0;483201.0;8.0;7.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;58.0;21.0
46.0;3.0;416745.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
55.0;4.0;452205.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;42.0;19.0
48.0;3.0;397317.0;9.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
49.0;4.0;401531.0;10.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;54.0;21.0
49.0;4.0;473040.0;8.0;9.0;4.0;5.0;3.0;3.0;2.0;27828.0;1340.0;62.0;23.0
60.0;4.0;296478.0;9.0;8.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;32.0;23.0
53.0;3.0;358740.0;6.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;25.0
46.0;4.0;332702.0;9.0;8.0;3.0;7.0;2.0;3.0;2.0;34095.0;1340.0;38.0;21.0
50.0;4.0;343591.0;10.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;44.0;19.0
49.0;4.0;311512.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;54.0;18.0
56.0;3.0;509350.0;8.0;9.0;4.0;7.0;3.0;3.0;2.0;25124.0;653.0;45.0;23.0
49.0;3.0;301302.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
50.0;3.0;337587.0;10.0;9.0;4.0;4.0;3.0;3.0;2.0;34095.0;653.0;66.0;19.0
46.0;4.0;266324.0;9.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;59.0;21.0
55.0;4.0;324420.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
43.0;4.0;244268.0;8.0;5.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
46.0;3.0;343642.0;8.0;7.0;4.0;6.0;3.0;3.0;1.0;34095.0;653.0;70.0;18.0
46.0;3.0;349221.0;11.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;23.0
51.0;4.0;499233.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;23.0
