time,a1,a2,a3,a4,a5,a6,a7,a8,class
1.84673,3.8510616,2.2274292,7.042034,6.5848503,5.666287,5.354709,1.6071298,0.27016717,0
1.853454,3.8375652,2.2385106,7.0379086,6.5844927,5.557306,5.354047,1.6097898,0.27186638,0
1.8461211,3.8554397,2.2248561,7.0416403,6.5841765,5.65643,5.354075,1.6071692,0.27028096,0
1.8516489,3.8338525,2.2320356,7.035839,6.5818925,5.5375686,5.3521533,1.6105895,0.27230573,0
2.0564187,4.101232,6.2079744,6.9416494,5.9594913,4.4815726,7.435282,3.6441517,0.5192132,0
1.8476282,3.8473215,2.2291949,7.0415015,6.584946,5.653876,5.354755,1.6074994,0.27033356,0
1.8462687,3.8559515,2.2251356,7.041656,6.584246,5.6548696,5.3541026,1.607167,0.270301,0
1.8487136,3.8453894,2.2309427,7.0408516,6.585001,5.634943,5.3546867,1.6079059,0.27058128,0
1.9243984,3.9577398,7.291674,6.9042363,5.732153,5.239798,8.169078,4.303223,0.568454,0
1.8474101,3.8489733,2.2292013,7.0420003,6.585186,5.663394,5.3549643,1.6072407,0.27021098,0
1.8531358,3.8379412,2.237799,7.0379496,6.584393,5.559734,5.353981,1.6097343,0.27182263,0
1.9296649,3.8134975,2.4276645,7.0552287,6.633292,5.41297,5.391871,1.6158133,0.2728676,0
1.8517212,3.832442,2.2316437,7.035306,6.5814505,5.5293922,5.35182,1.6108544,0.27247313,0
2.1076717,3.808505,2.8692167,7.0954003,6.740974,5.0556283,5.500514,1.6587989,0.27108946,0
1.8566216,3.8330538,2.2452345,7.037169,6.5851803,5.5281625,5.3544745,1.6105042,0.27239263,0
1.8579651,3.831573,2.248428,7.037143,6.5857425,5.5203075,5.35486,1.6106701,0.27253294,0
2.1125705,3.8086584,2.8816378,7.0969625,6.744405,5.0587077,5.5044694,1.6601925,0.2707597,0
1.919044,3.8142426,2.4012465,7.0524054,6.6261888,5.4283237,5.3863506,1.6151032,0.27283347,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.4397728,3.8694396,3.9751053,7.1782126,6.859629,5.119044,5.8471265,1.8912518,0.2676491,0
4.185575,3.9299877,1.771467,6.2304077,4.193974,4.2416325,2.0670745,3.3224819,3.6951954,3
1.9102983,3.8154402,2.3792808,7.0499754,6.6202054,5.4383907,5.381685,1.6145504,0.2728571,0
1.8461801,3.8627114,2.2232614,7.041185,6.5837026,5.6358695,5.353447,1.6072474,0.2705308,0
1.8464094,3.8564935,2.225387,7.041668,6.5843086,5.6532183,5.3541236,1.6071658,0.27032217,0
1.8554641,3.834337,2.242622,7.037293,6.584799,5.536686,5.354223,1.6103146,0.27224007,0
7.6882668,3.8530633,6.6674294,6.6703587,5.8339586,4.766584,0.22948685,4.0603585,4.571567,4
1.8572925,3.8327067,2.2469633,7.0372906,6.585579,5.526127,5.354751,1.6105204,0.27242854,0
1.8568916,3.8995695,2.247757,7.0451074,6.5901995,5.5873156,5.357126,1.6060183,0.2714441,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.8482767,3.8464663,2.2306585,7.041427,6.585209,5.6486,5.354916,1.6076033,0.27040562,0
1.8547415,3.8356898,2.241243,7.0376034,6.5847697,5.545435,5.3542194,1.6100824,0.27208063,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.8463906,3.8568604,2.2252424,7.041635,6.584267,5.652134,5.3540792,1.6071725,0.27033523,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
2.0953794,3.8081443,2.840716,7.092688,6.7337394,5.067092,5.4916844,1.6547344,0.27141824,0
1.8508229,3.8410413,2.2330675,7.0385995,6.5840116,5.5831127,5.3537645,1.6091671,0.2713989,0
2.130069,3.8092303,2.928799,7.1031585,6.7572846,5.0740423,5.5193624,1.6648045,0.2691213,0
2.0944912,4.0880485,6.01218,6.950818,6.017075,4.5107245,7.2999096,3.5147536,0.50737935,0
1.845941,3.8631654,2.2225018,7.0410757,6.5835,5.6348157,5.353286,1.607264,0.27054155,0
1.8468872,3.8488865,2.2277188,7.0417786,6.584777,5.662983,5.3546743,1.6072896,0.2702122,0
1.8539188,3.8329432,2.23783,7.0362287,6.5831995,5.530113,5.3530684,1.6106548,0.27240998,0
1.6053381,3.9791825,1.5855552,6.932509,6.374657,4.780197,5.190932,1.6234512,0.28388196,0
3.8963559,3.6623287,3.0558248,6.127578,4.8882666,3.914619,3.4266167,2.3941553,1.8381261,3
1.8462065,3.8627312,2.2233305,7.041193,6.583721,5.6358128,5.3534584,1.6072457,0.27053168,0
1.9667499,3.9872541,2.4826894,7.0501084,6.6304665,4.8521657,5.395294,1.6287162,0.2800333,0
1.857156,3.8328397,2.2466326,7.0372868,6.5855155,5.526842,5.3547077,1.6105063,0.27241573,0
1.8524611,3.831707,2.2333453,7.0352573,6.5817223,5.5243835,5.3520017,1.610961,0.27256048,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8573948,3.9022326,2.2486317,7.0451856,6.590347,5.582175,5.357163,1.6059961,0.271545,0
1.3582366,4.123208,1.197915,6.9112487,6.270784,4.6305766,5.0906897,1.614794,0.2720458,0
3.8968165,3.6635768,2.9935455,6.123595,4.860126,3.9185748,3.363911,2.4230971,1.8987832,3
4.22611,3.973302,1.710911,6.240367,4.0555496,4.282338,1.9534484,3.4708085,3.9525585,3
1.6071051,3.9784305,1.5887399,6.932575,6.3753066,4.7792964,5.1915913,1.6235306,0.2839832,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
1.8465052,3.861904,2.2243352,7.041341,6.5839887,5.637769,5.353678,1.6072235,0.2705104,0
2.0564187,4.101232,6.2079744,6.9416494,5.9594913,4.4815726,7.435282,3.6441517,0.5192132,0
3.8884437,3.6648993,3.7264585,6.1824913,5.207401,3.9012918,4.087552,2.2761905,1.3109561,3
1.8556423,3.835315,2.2435246,7.037748,6.585281,5.542244,5.35457,1.6101124,0.27213755,0
1.8467625,3.861481,2.225137,7.041453,6.5842032,5.6387415,5.353844,1.6072056,0.2705007,0
1.8474101,3.8489733,2.2292013,7.0420003,6.585186,5.663394,5.3549643,1.6072407,0.27021098,0
3.9158347,3.704186,2.5713506,6.104698,4.705602,3.9507177,2.9756224,2.6322253,2.3367686,3
1.8465643,3.85309,2.2268,7.0420566,6.584747,5.665051,5.354588,1.6070712,0.27017912,0
2.0250235,3.9488919,6.6133533,6.9369698,5.893096,5.228618,7.700042,3.898353,0.5391773,0
1.8463668,3.8519483,2.2263842,7.0419617,6.5846076,5.666289,5.354521,1.6071131,0.27016324,0
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
3.8863757,3.6706252,4.311829,6.235182,5.505041,3.912679,4.6917715,2.2316775,0.947072,3
2.0583544,4.1013985,6.1975193,6.942118,5.962444,4.48082,7.428074,3.6372564,0.518597,0
1.404126,4.1167693,1.2640848,6.917712,6.291259,4.678239,5.110283,1.6158419,0.27393183,0
1.9975166,3.9715335,6.7018023,6.926012,5.8581834,4.9706254,7.7671666,3.9517353,0.54239523,0
1.8463231,3.856204,2.2252214,7.041658,6.5842667,5.6541014,5.354107,1.6071675,0.27031085,0
1.970278,3.9870183,2.4919584,7.0513854,6.63313,4.8527884,5.3974786,1.6288965,0.27990004,0
6.273044,3.5499403,4.65057,6.1408052,2.185562,4.453802,0.38521364,5.5616984,6.196254,4
1.6071051,3.9784305,1.5887399,6.932575,6.3753066,4.7792964,5.1915913,1.6235306,0.2839832,0
1.6053625,3.97996,1.5856218,6.932642,6.374781,4.7827797,5.190994,1.6234157,0.2838549,0
1.8462797,3.8557086,2.2252269,7.0416784,6.5842724,5.655587,5.354131,1.6071632,0.27029246,0
1.8557333,3.8352485,2.2437427,7.0377507,6.585322,5.5417595,5.354598,1.610121,0.2721462,0
1.9183998,3.8142924,2.3996212,7.052216,6.625741,5.4289417,5.386002,1.6150672,0.27283755,0
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
1.8465233,3.8501494,2.226872,7.0418787,6.5846567,5.666024,5.3545876,1.607192,0.27016973,0
1.9687953,3.9871254,2.4880626,7.050849,6.632011,4.852528,5.3965597,1.6288204,0.2799561,0
1.8583797,3.8293917,2.2489069,7.0366025,6.585459,5.510618,5.354653,1.6109858,0.2727123,0
1.9217341,3.9587421,7.3198996,6.903416,5.7284656,5.229163,8.180738,4.3186893,0.5705837,0
1.8464929,3.8498356,2.2267962,7.0418425,6.5846224,5.6659713,5.354569,1.6072099,0.2701705,0
2.0557945,4.101318,6.2113023,6.9415,5.9585395,4.48156,7.4375763,3.6463487,0.5194123,0
1.5283561,4.0963783,1.4418713,6.9296865,6.341142,4.667931,5.1590223,1.6201632,0.2811275,0
1.8504388,3.8418689,2.2326684,7.039013,6.5842443,5.5919747,5.353952,1.6089287,0.27123654,0
1.8490604,3.844427,2.2310836,7.0403266,6.584785,5.6228695,5.3544607,1.608176,0.270736,0
1.8555259,3.8329349,2.242198,7.0367565,6.584348,5.5284843,5.353884,1.6105809,0.2724083,0
1.8542523,3.8362148,2.2401257,7.0376463,6.5845985,5.5488596,5.3541064,1.6100085,0.2720191,0
1.8495024,3.8433971,2.2314298,7.0397863,6.5845942,5.609999,5.35425,1.6084635,0.27090633,0
3.8943107,3.6604047,3.143864,6.1307564,4.926419,3.9081664,3.515221,2.3616326,1.7590356,3
2.0559428,4.10129,6.210514,6.9415336,5.958764,4.481579,7.4370317,3.6458278,0.51936495,0
2.10778,3.8085082,2.8694656,7.095423,6.7410364,5.0554953,5.5005913,1.6588356,0.27108702,0
3.9656324,3.7460167,2.3393645,6.121649,4.6024156,4.016704,2.729236,2.80274,2.6665277,3
2.0313282,3.985143,2.6544642,7.0738735,6.679682,4.8664265,5.436599,1.633898,0.27739745,0
3.8886034,3.6664245,3.7709742,6.188464,5.2297444,3.9032643,4.132832,2.2751935,1.281172,3
2.1695237,3.9334385,5.8112535,6.9733834,6.1170683,5.210606,7.1450677,3.3712487,0.49190712,0
1.8500004,3.8423035,2.2318509,7.039177,6.5842214,5.5972977,5.353952,1.608805,0.2711394,0
2.0329964,3.9855464,2.6591072,7.0745335,6.6809926,4.8668733,5.4378004,1.6342335,0.2773114,0
3.9656324,3.7460167,2.3393645,6.121649,4.6024156,4.016704,2.729236,2.80274,2.6665277,3
1.8465071,3.8499806,2.2268314,7.041859,6.5846386,5.6659927,5.3545775,1.607202,0.27017024,0
1.8478467,3.8475423,2.2298825,7.04166,6.5851617,5.65511,5.354912,1.6074488,0.27031964,0
4.114711,3.8614435,1.9282619,6.191992,4.347833,4.1702766,2.2631125,3.1465816,3.3760617,3
1.8550093,3.8346417,2.2415142,7.0372643,6.584579,5.538899,5.354072,1.6102774,0.2722043,0
1.8545221,3.83247,2.2392712,7.0362396,6.5834656,5.5267777,5.3532505,1.6107173,0.27246565,0
1.8490453,3.8444622,2.231072,7.0403433,6.5847907,5.6233053,5.354467,1.6081662,0.27073038,0
4.226276,3.974879,1.7142736,6.24047,4.0526457,4.282298,1.9560152,3.4754076,3.957702,3
1.9308105,3.8134143,2.430461,7.05549,6.6340156,5.4105835,5.3924313,1.615906,0.27288538,0
1.8574647,3.8316689,2.2470798,7.036995,6.5853934,5.5210133,5.354617,1.6106858,0.27252093,0
2.0576065,4.1013327,6.2015543,6.941936,5.9613037,4.4810967,7.430857,3.6399179,0.5188348,0
4.155033,3.9032009,1.8368169,6.2167854,4.2748947,4.2114735,2.153987,3.2350652,3.5412848,3
1.8480345,3.8469641,2.2301903,7.041526,6.5851607,5.651777,5.3548965,1.6075313,0.27036348,0
1.6074885,3.977566,1.5894324,6.9325137,6.375398,4.7780776,5.191714,1.6235678,0.2840164,0
3.8968165,3.6635768,2.9935455,6.123595,4.860126,3.9185748,3.363911,2.4230971,1.8987832,3
1.8568084,3.8991356,2.2476103,7.045094,6.590173,5.588146,5.3571205,1.6060219,0.27142778,0
1.8495233,3.8432782,2.2313802,7.039706,6.584526,5.6085954,5.3541985,1.6085036,0.2709321,0
1.8514787,3.8404765,2.2344294,7.0384617,6.5841513,5.576931,5.3538446,1.6093023,0.27151144,0
1.8490365,3.844395,2.2309952,7.040299,6.584754,5.622543,5.3544364,1.6081858,0.27073997,0
1.9298317,3.8134825,2.4280777,7.0552707,6.633402,5.412707,5.3919563,1.6158249,0.27286848,0
1.9288416,3.8135598,2.4256501,7.055034,6.632767,5.4146056,5.391464,1.6157477,0.2728563,0
3.8935897,3.660252,3.173138,6.1317005,4.938956,3.9060564,3.544482,2.3523612,1.7336541,3
1.846348,3.8497453,2.2263918,7.0417776,6.584509,5.6658964,5.3544893,1.6072257,0.27017042,0
1.9312084,3.8133848,2.4314349,7.0555844,6.63427,5.409792,5.3926277,1.6159377,0.27289078,0
1.970278,3.9870183,2.4919584,7.0513854,6.63313,4.8527884,5.3974786,1.6288965,0.27990004,0
2.149167,4.1950874,5.7169657,6.9675927,6.099981,4.3722925,7.089925,3.3122666,0.49007735,0
1.3589075,4.1217046,1.1989659,6.91129,6.271098,4.6321154,5.091007,1.6148219,0.27205777,0
3.896833,3.6629272,2.967011,6.1216135,4.8481894,3.920061,3.3374183,2.434472,1.9239283,3
1.8495024,3.8433971,2.2314298,7.0397863,6.5845942,5.609999,5.35425,1.6084635,0.27090633,0
1.8493618,3.843604,2.2312279,7.039886,6.5846105,5.6126804,5.3542757,1.6084042,0.2708668,0
3.888679,3.668187,4.1187444,6.2261705,5.404475,3.9138417,4.48814,2.2555306,1.0509974,3
3.8978527,3.6646447,2.9378078,6.1202755,4.8375053,3.9219017,3.310479,2.4463968,1.9501523,3
2.392929,3.9081116,4.658766,7.084377,6.564996,5.1237035,6.31266,2.485267,0.3758072,0
3.8886316,3.6683564,4.1263275,6.2266073,5.4084096,3.9138682,4.496139,2.254984,1.0464052,3
3.896567,3.6643934,3.0639358,6.1284447,4.891993,3.9145296,3.434745,2.3934429,1.832327,3
1.5284274,4.0963483,1.4419999,6.929691,6.3411694,4.667913,5.159049,1.6201665,0.2811313,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.8490604,3.844427,2.2310836,7.0403266,6.584785,5.6228695,5.3544607,1.608176,0.270736,0
1.9275453,3.8136504,2.4224927,7.054741,6.6319523,5.417397,5.3908315,1.6156406,0.27283433,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
4.1838045,3.9281733,1.7742351,6.2296944,4.1996517,4.2399445,2.0715652,3.3162224,3.6851308,3
4.065478,3.8134825,2.0399816,6.161762,4.4222307,4.120335,2.3992567,3.0584662,3.191901,3
1.9308105,3.8134143,2.430461,7.05549,6.6340156,5.4105835,5.3924313,1.615906,0.27288538,0
1.8479193,3.8473926,2.2300284,7.0416336,6.5851793,5.6542425,5.3549204,1.6074684,0.2703313,0
1.8492631,3.8439572,2.2312465,7.0400825,6.584706,5.6169763,5.354369,1.6083059,0.27081198,0
3.8968165,3.6635768,2.9935455,6.123595,4.860126,3.9185748,3.363911,2.4230971,1.8987832,3
1.6046423,3.98049,1.5843312,6.932656,6.374551,4.7839513,5.1907415,1.6233723,0.28380483,0
1.855251,3.8354826,2.2425358,7.037688,6.585061,5.5436673,5.354419,1.6100984,0.27211216,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.8465844,3.8495011,2.2270653,7.0418534,6.58468,5.665977,5.354617,1.6072195,0.27017158,0
3.904719,3.688251,2.7127302,6.1045876,4.750906,3.9355702,3.0996299,2.5595505,2.1815388,3
1.8505206,3.8412979,2.2324653,7.0386806,6.583965,5.5862846,5.353741,1.609096,0.27134106,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8495233,3.8432782,2.2313802,7.039706,6.584526,5.6085954,5.3541985,1.6085036,0.2709321,0
2.0946722,4.056093,6.0290956,6.9506445,6.016469,4.5924377,7.3108983,3.5254023,0.5077902,0
1.8472378,3.8481026,2.228401,7.0416317,6.5848455,5.658424,5.354703,1.6073954,0.27027273,0
1.926285,3.9723635,7.2406955,6.904683,5.7364435,5.180756,8.144898,4.275019,0.56515545,0
1.8547574,3.8356657,2.2412755,7.0376,6.584773,5.545276,5.354221,1.6100867,0.27208355,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.6052902,3.9797695,1.5854808,6.9325943,6.374712,4.781843,5.1909475,1.623425,0.2838615,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
3.8858855,3.6711345,4.335942,6.2366943,5.5176826,3.9125278,4.7170773,2.2289467,0.9369992,3
1.9187889,3.8142514,2.400611,7.052336,6.626018,5.4286757,5.386218,1.6150873,0.272833,0
1.8545238,3.8360393,2.2407963,7.03767,6.584736,5.547658,5.3542,1.6100259,0.27204046,0
1.8467625,3.861481,2.225137,7.041453,6.5842032,5.6387415,5.353844,1.6072056,0.2705007,0
1.4960891,4.1100035,1.3914855,6.9268303,6.3278794,4.656789,5.146003,1.6190398,0.27953556,0
1.8464193,3.8511822,2.2265525,7.04192,6.5846176,5.6661677,5.3545423,1.6071477,0.27016604,0
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
6.273044,3.5499403,4.65057,6.1408052,2.185562,4.453802,0.38521364,5.5616984,6.196254,4
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
1.8467907,3.8507094,2.2276092,7.04203,6.5848827,5.6662474,5.354738,1.6071427,0.27016848,0
1.8539188,3.8329432,2.23783,7.0362287,6.5831995,5.530113,5.3530684,1.6106548,0.27240998,0
3.8858855,3.6711345,4.335942,6.2366943,5.5176826,3.9125278,4.7170773,2.2289467,0.9369992,3
2.1113539,3.8086197,2.8783507,7.0965276,6.743502,5.0575285,5.5034304,1.6598744,0.27087516,0
1.9288416,3.8135598,2.4256501,7.055034,6.632767,5.4146056,5.391464,1.6157477,0.2728563,0
2.0417943,4.0617642,2.676523,7.0800734,6.6859064,4.8140516,5.4418154,1.6337724,0.27779222,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.9296649,3.8134975,2.4276645,7.0552287,6.633292,5.41297,5.391871,1.6158133,0.2728676,0
7.317159,3.7100763,6.2963843,6.475493,5.3627343,4.6316433,0.23594442,4.03611,4.590291,4
1.8568566,3.8320694,2.245542,7.0369153,6.5850606,5.5232735,5.3543835,1.6106553,0.27248627,0
1.970278,3.9870183,2.4919584,7.0513854,6.63313,4.8527884,5.3974786,1.6288965,0.27990004,0
3.8929179,3.661467,3.30319,6.1419744,5.0009985,3.900538,3.6719918,2.330294,1.6302644,3
2.095426,3.8081307,2.8408332,7.0927052,6.733775,5.067203,5.491723,1.6547472,0.27141497,0
1.8497401,3.8433132,2.2319887,7.0397944,6.584698,5.60862,5.354318,1.6084847,0.27093136,0
3.8880503,3.667919,4.1817102,6.2293644,5.437252,3.9137468,4.554656,2.2486544,1.0120295,3
3.8886316,3.6683564,4.1263275,6.2266073,5.4084096,3.9138682,4.496139,2.254984,1.0464052,3
2.0576065,4.1013327,6.2015543,6.941936,5.9613037,4.4810967,7.430857,3.6399179,0.5188348,0
1.8988814,3.8187158,2.3505657,7.0469418,6.6124525,5.451926,5.3756056,1.61374,0.272885,0
1.8565396,3.8965364,2.2473342,7.045073,6.59017,5.592615,5.3571815,1.6060402,0.27133915,0
3.8863757,3.6706252,4.311829,6.235182,5.505041,3.912679,4.6917715,2.2316775,0.947072,3
1.6064931,3.977137,1.587621,6.9323435,6.374924,4.776168,5.1912932,1.6235592,0.28398585,0
1.8495024,3.8433971,2.2314298,7.0397863,6.5845942,5.609999,5.35425,1.6084635,0.27090633,0
1.8524177,3.8318467,2.2332873,7.035299,6.5817404,5.525251,5.352017,1.6109357,0.27254343,0
1.8543106,3.8363183,2.2403274,7.0377054,6.5846763,5.549393,5.3541617,1.6099849,0.27200925,0
1.9675543,3.9871917,2.4848032,7.0503993,6.631073,4.852307,5.395792,1.6287577,0.2800029,0
1.8539188,3.8329432,2.23783,7.0362287,6.5831995,5.530113,5.3530684,1.6106548,0.27240998,0
2.1014037,4.0823774,2.8278003,7.0974708,6.7249928,4.7453628,5.4824514,1.6494172,0.2760862,0
1.8536944,3.8370016,2.2389235,7.037763,6.584463,5.5537653,5.35402,1.6098888,0.27193058,0
1.8492173,3.8441482,2.2312737,7.04019,6.5847616,5.6192546,5.354422,1.608253,0.27078283,0
1.8469092,3.8487659,2.2277365,7.041744,6.584764,5.6622944,5.3546615,1.6073072,0.27022102,0
1.8464575,3.8502083,2.2266853,7.041858,6.5846086,5.666004,5.3545537,1.6071944,0.27016947,0
1.849375,3.8435605,2.231229,7.039861,6.5845995,5.6121454,5.3542647,1.6084161,0.2708737,0
2.4398124,3.8697863,3.9756365,7.1781764,6.8594613,5.1188254,5.847415,1.8917387,0.26774168,0
1.8489509,3.8447416,2.2310455,7.0404973,6.584857,5.6267776,5.354535,1.6080883,0.2706859,0
1.8541087,3.8352585,2.2393374,7.037221,6.5841603,5.543527,5.3537846,1.6101975,0.27212834,0
1.9092109,3.8158035,2.3765402,7.0496883,6.6194654,5.43964,5.381103,1.6144714,0.27286065,0
2.4430153,3.8756418,4.02392,7.1737046,6.844272,5.1180215,5.8734484,1.935442,0.2755555,0
1.925811,3.9566836,7.273848,6.904605,5.734278,5.2421346,8.1617,4.29345,0.56709135,0
1.9293799,3.9727814,7.216704,6.9056487,5.7418046,5.1700435,8.127671,4.260822,0.56422096,0
1.8551081,3.8871367,2.245191,7.044916,6.5899014,5.6104946,5.35723,1.6060967,0.2709874,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
1.9047697,3.818218,2.365576,7.048779,6.616671,5.448344,5.3788958,1.6140268,0.27280807,0
2.4399025,3.8702157,3.9769382,7.178067,6.859052,5.1186028,5.848119,1.8929224,0.2679585,0
1.6062076,3.9795446,1.5871453,6.93267,6.3750877,4.7822948,5.1913085,1.6234548,0.28390393,0
1.8464094,3.8564935,2.225387,7.041668,6.5843086,5.6532183,5.3541236,1.6071658,0.27032217,0
2.0578427,4.101484,6.2002335,6.941997,5.961665,4.480755,7.429948,3.6390486,0.51875967,0
1.9774563,3.9733346,6.8590326,6.920463,5.8234615,5.0409336,7.8725643,4.0479255,0.5499541,0
1.6057593,3.9788866,1.5863156,6.9325128,6.374805,4.779852,5.191086,1.6234729,0.2839076,0
2.095449,4.0824857,2.8136966,7.095934,6.721206,4.746101,5.477987,1.6475348,0.27631098,0
2.172542,3.810616,3.04368,7.1187778,6.7889223,5.128946,5.5554433,1.675448,0.26508498,0
1.8480386,3.8469582,2.230199,7.0415254,6.5851617,5.65174,5.3548975,1.6075323,0.270364,0
1.8569843,3.899986,2.2479317,7.0451245,6.590233,5.5865006,5.3571396,1.606014,0.27146015,0
4.21075,3.9554405,1.73431,6.239094,4.114601,4.2668133,2.0011349,3.4089277,3.845681,3
1.9773746,3.973337,6.859673,6.9204397,5.82332,5.0412235,7.872994,4.0483174,0.54998475,0
2.17394,3.9327483,5.7884555,6.9744854,6.1240826,5.2099304,7.128849,3.355118,0.49025112,0
4.058785,3.8097255,2.0577664,6.159381,4.4370556,4.114032,2.4207203,3.0434499,3.1612074,3
2.1666362,3.9338968,5.8261585,6.972665,6.1124835,5.2110276,7.1556735,3.381795,0.4929899,0
1.8467625,3.861481,2.225137,7.041453,6.5842032,5.6387415,5.353844,1.6072056,0.2705007,0
1.8518528,3.8335674,2.2324777,7.035796,6.581941,5.5358043,5.3521833,1.6106315,0.27233765,0
1.926285,3.9723635,7.2406955,6.904683,5.7364435,5.180756,8.144898,4.275019,0.56515545,0
3.9656324,3.7460167,2.3393645,6.121649,4.6024156,4.016704,2.729236,2.80274,2.6665277,3
3.8886034,3.6664245,3.7709742,6.188464,5.2297444,3.9032643,4.132832,2.2751935,1.281172,3
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.095412,4.056382,6.025078,6.950831,6.0175934,4.591882,7.3081226,3.5227544,0.5075586,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
2.1478822,3.8103426,2.9768233,7.109549,6.770464,5.090666,5.5345488,1.6694543,0.26744577,0
6.3283777,3.5914373,4.6584044,6.194914,2.1264863,4.4952064,0.3932662,5.698316,6.3064346,4
1.8519726,3.832097,2.2321804,7.0352507,6.5815086,5.527124,5.3518553,1.610909,0.27251443,0
1.916328,3.814485,2.3944163,7.0516315,6.6243176,5.431272,5.384894,1.6149418,0.2728439,0
1.8491222,3.8440602,2.2309527,7.0401073,6.5846577,5.618429,5.3543434,1.6082809,0.27079254,0
1.8570666,3.8320649,2.2461193,7.036988,6.585214,5.5231423,5.3544936,1.6106436,0.27248433,0
1.5283968,4.096358,1.4419461,6.9296904,6.3411593,4.6679773,5.159038,1.6201644,0.28112903,0
1.8462512,3.856321,2.2249935,7.041623,6.5842047,5.6537757,5.354058,1.6071734,0.27031422,0
4.0930195,3.836614,1.9722316,6.176135,4.3794937,4.147939,2.3180058,3.1066637,3.2988896,3
1.8462687,3.8559515,2.2251356,7.041656,6.584246,5.6548696,5.3541026,1.607167,0.270301,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.8497401,3.8433132,2.2319887,7.0397944,6.584698,5.60862,5.354318,1.6084847,0.27093136,0
1.854786,3.833482,2.2404168,7.0367303,6.5840106,5.5323887,5.353652,1.6105103,0.27234387,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
1.8518836,3.8405275,2.2355466,7.038611,6.584459,5.5767407,5.3540573,1.6092739,0.2715144,0
1.9966488,3.971575,6.708306,6.925783,5.8567276,4.972932,7.7715554,3.9557095,0.54270595,0
1.856932,3.8997376,2.2478359,7.0451145,6.590214,5.5869837,5.3571324,1.6060162,0.27145055,0
4.2050333,3.9474516,1.7390943,6.2376823,4.1357946,4.261173,2.0144012,3.3841717,3.805365,3
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.8542604,3.83615,2.2401218,7.037622,6.584581,5.5484815,5.354093,1.6100199,0.27202585,0
1.9233453,3.9718125,7.2828097,6.9040008,5.7312145,5.198278,8.165342,4.298512,0.5679956,0
1.852927,3.8381784,2.2373273,7.037972,6.5843234,5.561267,5.3539352,1.6097002,0.27179497,0
3.8886034,3.6664245,3.7709742,6.188464,5.2297444,3.9032643,4.132832,2.2751935,1.281172,3
1.8537797,3.8342366,2.2379982,7.0366974,6.583555,5.5377545,5.35334,1.6104136,0.27225494,0
1.8589228,3.8318298,2.2511618,7.0375795,6.5865426,5.5211124,5.3554187,1.6105635,0.27251673,0
2.1710725,3.9331954,5.803261,6.9737678,6.119528,5.210373,7.1393814,3.3655932,0.49132648,0
2.1925879,3.9298794,5.692184,6.979133,6.1536946,5.207021,7.0603557,3.2870011,0.4832593,0
1.8434511,3.8716686,2.213917,7.03982,6.580973,5.6186633,5.351239,1.6074502,0.27088064,0
