native-country,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
0.89831704,2,4,1,11,5,2,12,1,4,1,0,0,3
0.8985885,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9097035,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90445256,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90598685,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.64325505,1,4,1,11,8,2,3,0,4,1,0,0,3
0.9119615,3,4,1,11,5,2,12,0,4,1,0,0,3
0.8929322,2,4,1,11,5,2,1,0,4,1,0,0,3
0.90338,3,4,1,11,8,2,4,0,4,1,0,0,3
0.50907236,1,4,1,11,5,4,8,1,4,1,0,0,3
0.90294164,2,4,1,11,5,2,1,0,4,1,0,0,3
0.90476674,0,4,1,11,5,4,8,1,4,1,0,0,3
0.91309637,4,4,1,11,8,2,10,0,4,1,0,0,6
0.9182258,1,2,1,11,6,2,11,0,4,1,0,0,3
-0.27651033,3,4,1,9,8,2,10,0,4,1,0,0,3
0.893299,2,4,1,11,5,2,3,0,4,1,0,0,3
0.91033536,3,4,0,9,8,2,10,0,4,1,0,0,3
0.90009695,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90313804,5,4,1,5,2,2,3,0,4,1,0,0,3
0.90892535,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9036662,2,4,1,11,5,2,12,0,4,1,0,0,3
0.91721016,0,4,1,11,5,4,8,1,4,1,0,0,3
0.90384007,2,4,1,11,5,2,10,0,4,1,0,0,3
0.8580574,1,4,1,11,5,4,3,0,4,1,0,0,3
0.9019326,2,4,1,11,5,0,1,4,4,0,0,0,3
0.90982085,0,4,1,0,3,4,8,0,4,1,0,0,3
0.90920603,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9055486,0,0,1,11,5,4,0,3,4,1,0,0,3
0.9063536,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91048586,0,4,1,11,5,4,1,4,4,0,0,0,3
0.9092135,3,4,1,9,8,2,10,0,4,1,0,0,3
0.90144616,1,4,1,11,5,4,1,1,4,0,0,0,3
-0.99811107,1,4,1,11,6,4,8,1,4,1,0,0,3
-0.58926034,2,4,1,11,8,2,8,1,4,1,0,0,3
0.9181287,1,4,1,11,5,4,12,1,4,1,0,0,3
0.91033316,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9033633,1,4,1,15,6,4,1,1,4,0,0,0,3
0.9132342,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91598296,2,4,1,11,5,2,10,0,4,1,0,0,3
0.7656814,3,4,1,11,5,2,8,0,4,1,0,0,3
0.90972435,3,4,1,11,6,2,3,0,4,1,0,0,3
0.9131402,3,4,1,9,8,2,10,0,4,1,0,0,3
0.907743,4,4,1,9,8,2,4,0,4,1,0,0,3
0.90510994,3,4,1,11,5,2,4,0,4,1,0,0,3
0.38541391,1,4,1,11,5,4,8,1,4,1,0,0,3
0.92277944,0,4,1,15,6,4,8,3,4,0,0,0,1
0.92329776,0,4,0,15,6,4,8,1,4,0,0,0,2
0.9025994,0,4,1,11,5,4,8,1,4,0,0,0,3
0.9074231,4,4,1,9,8,2,4,0,4,1,0,0,3
0.90630513,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9131614,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90684783,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90713525,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9208623,0,4,1,11,5,4,12,1,4,1,0,0,3
0.9138312,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9055906,0,4,1,15,6,4,12,1,4,1,0,0,3
0.90675896,3,4,1,12,8,2,10,0,4,1,0,0,3
-0.75750345,0,0,1,11,5,4,0,1,4,1,0,0,3
0.9069914,0,4,1,11,5,4,12,1,4,1,0,0,3
0.908218,3,4,1,11,5,2,12,0,4,1,0,0,3
0.89967746,1,4,1,11,5,2,12,1,4,1,0,0,3
-0.6658976,1,4,0,2,4,4,3,3,4,1,0,0,3
0.90888095,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9079711,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9130614,3,4,0,11,5,2,4,0,4,1,0,0,3
0.45577958,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9069541,0,4,1,11,5,4,12,1,4,1,0,0,3
-0.895969,2,4,1,11,5,4,8,1,4,1,0,0,3
0.91379637,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9051797,2,4,0,11,6,2,4,0,4,1,0,0,3
-0.44027022,3,4,1,12,8,2,10,0,4,1,0,0,3
0.91135746,0,4,1,15,6,4,1,1,4,1,0,0,3
0.91965187,2,4,1,11,5,2,12,0,4,1,0,0,3
0.91169333,0,4,1,11,5,4,1,4,4,0,0,0,3
-0.99806696,2,4,1,15,8,2,4,1,4,1,0,0,3
0.91530925,3,4,1,11,8,2,4,0,4,1,0,0,3
-0.5144981,1,4,1,11,6,2,3,0,4,1,0,0,3
0.90147877,2,4,1,11,5,2,10,0,4,1,0,0,3
0.050676648,1,4,1,11,5,4,7,1,4,1,0,0,3
0.91230774,0,4,1,15,6,4,1,1,4,1,0,0,3
0.89614195,2,4,1,11,6,2,3,0,4,1,0,0,3
0.9088424,0,4,1,15,6,4,12,3,4,1,0,0,3
0.90809864,3,4,0,11,5,2,3,0,4,1,0,0,3
0.8984661,1,4,0,11,5,4,1,1,4,1,0,0,3
0.90697795,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9143138,0,4,0,1,4,4,8,3,4,1,0,0,3
0.90744805,3,4,1,12,8,2,10,0,4,1,0,0,3
0.90961164,0,4,1,15,6,4,12,3,4,1,0,0,3
0.91948336,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9154296,2,4,1,11,5,2,1,0,4,1,0,0,3
-0.9725939,0,4,1,15,6,4,8,3,4,1,0,0,3
0.90923345,4,4,1,9,8,2,10,0,4,1,0,0,3
0.90802675,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90738624,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9054179,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9233973,0,0,1,11,5,4,0,3,4,1,0,0,3
0.89940184,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9006311,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9108277,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9057169,0,4,0,1,4,4,8,3,4,1,0,0,3
-0.7291168,3,4,1,9,8,2,4,0,4,1,0,0,3
0.9089116,0,4,0,15,6,4,8,3,4,1,0,0,3
0.91003925,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90434617,2,4,1,15,6,2,3,0,4,1,0,0,3
0.90309805,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9012028,2,4,1,11,5,2,12,0,4,1,0,0,3
-0.6822697,1,4,1,15,6,4,8,1,4,1,0,0,3
0.9204725,0,4,1,11,5,4,12,1,4,1,0,0,3
0.92409813,0,4,0,11,5,4,1,4,4,0,0,0,3
0.90905935,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9112637,2,4,1,11,5,2,10,0,4,1,0,0,3
0.904082,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9042029,3,4,1,15,5,4,1,4,2,1,0,0,3
0.012255854,1,4,0,15,8,2,10,0,4,1,0,0,3
0.9080985,2,4,1,11,5,2,1,0,4,1,0,0,3
0.90342844,2,4,1,11,5,2,10,0,4,1,0,0,3
0.89804065,1,4,1,11,5,4,8,1,4,1,0,0,3
0.90651447,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9064786,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9153368,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91141754,2,4,1,11,5,2,3,0,4,1,0,0,3
0.45523444,1,4,1,4,1,2,7,0,4,1,0,0,3
0.9147928,0,4,1,15,6,4,12,3,4,1,0,0,3
0.91400236,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9023358,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9138514,0,4,1,15,6,2,12,0,4,1,0,0,3
-0.72691935,0,4,0,15,6,4,8,3,4,1,0,0,3
0.9010102,0,4,1,11,5,4,1,1,4,1,0,0,3
0.8994261,2,4,1,11,5,2,3,0,4,1,0,0,3
0.26186708,1,4,1,11,1,4,8,1,4,1,0,0,3
-0.1778705,1,4,0,11,5,2,1,5,4,0,0,0,3
0.91721785,4,4,1,11,8,2,4,0,4,1,0,0,6
0.9050234,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9073543,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9032578,3,4,1,7,7,2,4,0,4,1,0,0,3
0.915863,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9098169,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9083324,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.119661026,1,4,1,11,5,4,7,1,4,1,0,0,3
0.91329664,0,4,1,11,5,4,1,4,4,0,0,0,3
-0.2932086,1,4,1,11,5,4,8,1,4,1,0,0,3
0.91033363,2,4,1,11,5,2,3,0,4,1,0,0,3
-0.23578724,6,4,1,11,5,2,0,0,4,1,0,0,3
0.9100617,0,4,1,15,6,4,8,3,4,1,0,0,3
0.9171448,3,4,1,11,5,2,3,0,4,1,0,0,3
0.90946186,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9029791,3,4,1,11,5,2,12,0,4,1,0,0,3
0.8984957,1,4,1,11,5,2,12,1,4,1,0,0,3
0.91832566,2,4,0,11,6,2,4,0,4,1,0,0,3
-0.85182893,1,4,1,11,5,4,8,1,4,1,0,0,3
0.90387803,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90373766,2,4,0,11,8,4,10,1,4,1,0,0,3
-0.11061875,3,4,1,11,5,2,7,0,4,1,0,0,3
0.92680013,0,4,1,15,6,4,12,1,4,1,0,0,3
0.90806204,0,4,1,15,6,4,1,1,4,1,0,0,3
0.90293986,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9181823,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9022614,2,4,1,11,5,2,10,0,4,1,0,0,3
0.45979446,1,4,1,11,5,4,8,1,4,1,0,0,3
0.8962824,1,4,1,11,5,2,12,1,4,1,0,0,3
0.92149806,4,4,1,9,8,2,4,0,4,1,0,0,3
0.9023219,2,4,1,8,6,2,4,0,4,1,0,0,3
0.89561975,2,4,1,11,5,2,10,0,4,1,0,0,3
0.89262897,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.6009334,3,4,1,12,8,2,10,0,4,1,0,0,3
-0.11736953,1,4,1,4,1,2,7,0,4,1,0,0,3
0.9084781,0,4,1,15,6,4,1,1,4,1,0,0,3
0.91311395,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9132435,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9093028,1,4,1,11,5,2,3,0,4,1,0,0,3
-0.8488475,2,4,1,11,5,4,8,1,2,0,0,0,3
-0.678027,2,4,1,11,5,4,8,1,4,1,0,0,3
0.9187021,3,4,0,9,8,2,4,0,4,1,0,0,3
0.8990341,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.6316127,0,0,1,11,5,4,0,1,4,1,0,0,3
0.91193914,2,4,1,11,5,2,1,0,4,1,0,0,3
0.35911262,1,4,1,4,5,2,8,0,4,1,0,0,3
0.9117873,3,4,1,11,8,2,12,0,4,1,0,0,5
0.91320264,2,4,0,11,6,2,4,0,4,1,0,0,3
0.91131824,3,4,1,11,5,2,12,0,4,1,0,0,3
0.924496,1,4,1,11,5,4,10,1,4,1,0,0,3
0.89689493,2,4,1,11,8,2,10,0,4,1,0,0,3
0.91082174,0,4,1,11,5,4,12,1,4,1,0,0,3
0.91077155,1,4,1,11,5,2,3,0,4,1,0,0,3
0.8961379,0,4,1,11,5,4,8,1,4,1,0,0,3
0.90578175,1,4,1,11,5,2,7,0,4,1,0,0,3
-0.5947765,1,4,1,11,8,2,3,0,4,1,0,0,3
0.8946732,2,4,0,11,6,2,4,0,4,1,0,0,3
0.91476804,2,4,1,11,5,2,1,0,4,1,0,0,3
0.8972542,4,4,1,11,5,0,7,4,4,0,0,0,3
0.9174568,2,4,1,11,5,2,12,0,4,1,0,0,3
0.89744025,0,4,1,15,6,4,12,0,4,1,0,0,3
0.9217689,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9230128,1,4,1,11,5,2,12,1,4,1,0,0,3
-0.96546817,3,4,1,9,8,2,10,0,4,1,0,0,3
0.91141784,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9208542,2,4,1,11,5,0,1,4,4,0,0,0,3
0.9032401,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.9338805,4,4,1,11,5,2,4,0,4,1,0,0,3
0.90721786,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9185171,1,4,0,11,5,2,4,0,4,1,0,0,3
0.9074763,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9123848,5,4,1,11,5,2,12,0,4,1,0,0,3
0.9051745,2,4,1,11,5,0,1,4,4,0,0,0,3
0.9098105,3,2,1,11,5,2,11,0,4,1,0,0,3
0.9092257,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9085495,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9075338,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9061921,1,4,1,9,8,4,10,1,4,1,0,0,3
0.9053569,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9010451,0,4,1,15,6,4,8,3,4,0,0,0,1
0.9008388,3,4,1,11,5,2,12,0,4,1,0,0,3
0.89264524,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9100932,1,4,1,11,5,4,10,1,4,1,0,0,3
-0.72038484,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9098079,0,4,1,11,5,4,12,1,4,1,0,0,3
0.904645,3,4,1,11,5,0,4,1,4,0,0,0,3
0.9126611,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9019336,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9048695,2,4,1,11,8,2,10,0,4,1,0,0,3
0.89905566,0,4,1,15,6,4,12,3,4,1,0,0,3
0.91338825,3,4,1,15,6,2,12,0,4,1,0,0,3
0.887956,2,4,1,11,5,2,10,0,4,1,0,0,3
0.92976284,3,4,1,11,5,2,12,0,4,1,0,0,3
-0.6539973,3,4,1,9,8,2,10,0,4,1,0,0,3
-0.44779274,3,4,1,9,8,2,4,0,4,1,0,0,3
0.90723825,3,4,1,14,9,2,10,0,4,1,0,0,3
0.8967136,0,4,1,11,5,4,8,1,4,1,0,0,3
0.9076404,3,4,1,11,8,2,12,0,4,1,0,0,5
0.50441974,0,4,1,11,5,4,8,1,4,1,0,0,2
0.9090141,0,4,1,11,5,4,8,3,4,0,0,0,3
0.90755945,0,4,1,11,5,4,12,1,4,1,0,0,3
0.9111198,3,4,1,11,5,4,1,1,4,1,0,0,3
0.42247555,1,4,1,15,6,4,1,4,4,0,0,0,3
0.12832184,1,4,1,11,5,4,8,1,4,1,0,0,3
0.91497207,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9058611,3,4,1,9,8,2,10,0,4,1,0,0,3
0.90360564,2,4,1,11,5,2,3,0,4,1,0,0,3
-0.890601,2,4,1,9,8,2,10,1,4,1,0,0,3
0.90292084,2,4,1,11,5,2,1,0,4,1,0,0,3
0.90324044,3,4,1,12,8,2,10,0,4,1,0,0,3
0.91079515,0,4,1,15,6,4,12,1,4,1,0,0,3
0.91182625,0,4,1,11,5,4,12,1,4,1,0,0,3
0.910447,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90817523,1,4,0,11,5,4,10,1,4,1,0,0,3
0.9029639,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9090202,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9073409,1,4,1,7,7,2,3,0,4,1,0,0,3
0.90917283,1,4,1,9,8,4,10,0,4,1,0,0,3
0.9167603,2,4,1,11,5,2,1,1,4,1,0,0,3
0.9023777,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90759593,2,4,1,11,5,2,1,0,4,1,0,0,3
-0.90482885,2,4,1,11,6,4,8,1,4,1,0,0,3
0.8960718,1,4,1,11,5,2,3,1,4,1,0,0,3
0.081712484,1,4,1,11,5,2,8,0,4,1,0,0,3
0.904221,1,4,1,9,8,2,4,0,4,1,0,0,3
0.43082717,1,4,1,11,5,2,8,0,4,1,0,0,3
0.910514,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9097685,1,4,1,11,5,2,3,0,4,1,0,0,3
0.91240644,0,4,1,15,6,4,12,1,4,1,0,0,3
0.90972584,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9037783,2,4,1,11,5,0,1,4,4,0,0,0,3
0.8983733,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9041847,1,4,1,11,5,2,3,0,4,1,0,0,3
0.90363824,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9187702,0,4,1,11,5,4,1,4,4,0,0,0,3
0.90315676,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9026526,2,4,1,11,5,2,1,0,4,1,0,0,3
0.91378146,1,4,1,11,5,2,3,0,4,1,0,0,3
0.59229225,3,4,1,9,8,2,4,0,4,1,0,0,3
0.91186136,1,4,1,11,5,4,10,1,4,0,0,0,3
0.90338457,3,4,1,11,8,2,10,0,4,1,0,0,3
0.9036596,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.8090848,1,4,1,11,5,4,8,1,4,1,0,0,3
0.90667385,3,4,1,14,9,2,10,0,4,1,0,0,3
0.89587873,4,4,1,9,8,2,4,0,4,1,0,0,3
0.9079322,6,4,1,3,0,2,8,1,4,1,0,0,3
0.92352366,0,4,1,11,5,4,12,1,4,1,0,0,3
0.684766,3,4,1,9,8,2,10,0,4,1,0,0,3
0.90123934,1,4,1,11,5,2,3,0,4,1,0,0,3
0.91032696,0,4,1,11,5,4,12,1,4,1,0,0,3
0.5723709,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9090966,1,4,1,11,5,4,12,1,4,1,0,0,3
0.90160865,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91484016,4,4,1,9,8,2,4,0,4,1,0,0,3
0.9169932,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91743815,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9048742,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9056716,4,4,1,11,8,2,4,0,4,1,0,0,3
0.91399497,0,4,1,15,6,4,8,3,4,0,0,0,1
0.89915746,3,4,1,9,8,2,10,0,4,1,0,0,3
0.66821265,1,4,1,11,5,4,3,1,4,1,0,0,3
-0.87863934,2,4,1,11,5,4,8,1,2,0,0,0,3
0.91549784,2,4,1,11,5,2,3,0,4,1,0,0,3
0.89988184,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9163439,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9008244,3,4,1,11,5,2,4,0,4,1,0,0,3
-0.742371,2,4,1,11,6,2,8,0,4,1,0,0,3
0.90814537,0,4,1,15,6,4,8,3,4,0,0,0,1
0.91682583,2,4,0,11,8,4,10,1,4,1,0,0,3
0.91597974,0,4,1,15,6,4,8,3,4,1,0,0,3
0.23513381,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9052379,0,4,1,11,5,4,12,1,4,1,0,0,3
0.90540135,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.9560973,1,4,1,15,6,4,8,3,4,1,0,0,3
0.9057414,2,4,1,15,6,2,3,0,4,1,0,0,3
-0.7638836,2,4,1,11,6,4,8,1,4,1,0,0,3
0.91443455,3,4,1,11,5,2,4,0,4,1,0,0,3
0.90889513,1,4,1,11,5,2,3,0,4,1,0,0,3
0.90632206,2,4,1,11,5,2,3,0,4,1,0,0,3
0.91433626,2,4,0,11,8,4,10,1,4,1,0,0,3
-0.74233395,2,4,1,11,5,4,8,1,4,1,0,0,3
0.9172361,1,4,1,7,7,2,1,0,4,1,0,0,3
0.9086668,2,4,1,11,5,2,1,1,4,1,0,0,3
0.8960996,0,4,1,11,5,4,1,4,4,0,0,0,3
0.15744752,0,4,1,15,6,4,8,3,4,1,0,0,3
0.27223474,1,4,1,11,5,4,8,4,4,0,0,0,3
0.9177412,1,4,1,15,6,4,1,1,4,0,0,0,3
-0.50533754,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9134074,1,4,1,11,5,2,12,1,4,1,0,0,3
0.897674,2,4,1,11,5,2,10,0,4,1,0,0,3
0.8943006,2,4,1,11,5,2,10,0,4,1,0,0,3
0.297762,1,4,1,11,5,2,8,0,4,1,0,0,3
0.9064203,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9243077,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.48588693,0,4,1,15,6,4,8,1,4,0,0,0,3
0.9041828,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9004706,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9154691,3,6,1,11,5,2,4,0,4,1,0,0,3
0.91715086,0,4,1,11,5,4,1,4,4,0,0,0,3
0.9126355,1,4,1,11,5,2,3,0,4,1,0,0,3
-0.39923406,2,4,1,11,5,4,7,1,4,1,0,0,3
0.91389495,0,4,1,11,5,4,8,1,4,0,0,0,3
0.9066345,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9077599,0,4,1,15,6,4,12,1,4,1,0,0,3
0.91467553,1,4,1,11,5,4,12,1,4,1,0,0,3
0.906695,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9053492,0,4,1,11,5,4,12,1,4,1,0,0,3
0.9080234,3,4,1,11,5,2,12,0,4,1,0,0,3
0.911176,3,4,1,11,5,2,12,0,4,1,0,0,3
0.92556614,2,4,0,11,5,4,10,1,4,1,0,0,3
0.9087325,2,4,1,9,8,2,12,1,4,1,0,0,3
0.91012865,3,4,1,11,5,0,4,1,4,0,0,0,3
0.9133051,3,6,1,11,5,2,4,0,4,1,0,0,3
0.9079105,0,4,0,15,6,4,0,1,4,0,0,0,3
0.90191585,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9039379,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90607524,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91511786,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9076144,3,4,1,9,8,2,10,0,4,1,0,0,3
0.8912496,0,4,0,1,4,4,8,3,4,1,0,0,3
0.90276307,4,4,1,9,8,2,4,0,4,1,0,0,3
0.8988694,0,4,1,15,6,4,8,3,4,0,0,0,1
0.8993447,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9232808,3,4,0,11,5,0,1,1,4,0,0,0,3
0.90923303,4,4,0,9,8,2,4,0,4,1,0,0,5
0.9151786,3,4,1,15,8,2,4,0,4,1,0,0,3
0.92725855,1,4,2,11,6,2,10,1,4,1,0,0,3
0.9124509,0,4,1,15,6,4,8,3,4,0,0,0,1
0.9139898,2,4,1,11,5,2,10,0,4,1,0,0,3
0.29343128,1,4,1,11,5,4,7,0,4,1,0,0,3
0.90503156,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9075631,1,4,1,11,5,4,12,1,4,1,0,0,3
0.90297365,2,4,1,9,8,4,10,1,4,1,0,0,3
0.9066637,0,4,1,11,5,4,8,1,4,1,0,0,3
-0.96495825,2,4,1,9,8,2,10,0,4,1,0,0,3
0.9059062,2,4,1,11,5,2,4,0,4,1,0,0,3
0.28196216,1,4,1,11,5,4,8,0,4,1,0,0,3
0.9092832,4,4,1,9,8,2,4,0,4,1,0,0,3
0.9047347,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90367585,2,4,1,11,5,2,1,0,4,1,0,0,3
0.91825306,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9077786,3,4,1,11,8,2,12,0,4,1,0,0,5
0.38268468,1,4,1,15,6,4,1,4,4,0,0,0,3
0.9035417,3,4,1,11,5,2,4,0,4,1,0,0,3
0.9045385,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9098853,0,4,1,11,5,4,8,3,4,0,0,0,3
0.924519,0,4,1,15,6,4,12,3,4,1,0,0,3
0.5017313,0,0,0,11,8,4,0,1,4,0,0,0,0
0.908419,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90412897,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9017164,0,4,1,11,5,4,6,0,4,1,0,0,3
0.9222665,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90824044,2,4,0,11,8,4,10,1,4,1,0,0,3
-0.032147624,3,4,1,9,8,2,4,0,4,1,0,0,3
0.90508056,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9054011,0,4,1,15,6,4,12,3,4,1,0,0,3
0.89779496,3,4,1,11,8,2,10,0,4,1,0,0,3
0.9044086,2,4,1,11,5,2,4,0,4,1,0,0,3
0.8980789,2,4,1,11,5,2,3,0,4,1,0,0,3
0.89998883,1,4,1,15,6,4,1,1,4,0,0,0,3
0.9068915,2,4,0,11,6,2,4,0,4,1,0,0,3
0.904236,1,4,1,11,5,2,12,0,4,1,0,0,3
-0.7113699,0,4,1,15,6,4,8,1,4,1,0,0,3
-0.24811733,2,4,1,14,9,2,10,0,4,1,0,0,3
0.8924085,1,4,1,11,5,2,12,1,4,1,0,0,3
0.90908676,0,4,1,11,5,4,12,1,4,1,0,0,3
0.92055833,0,4,1,15,6,4,1,1,4,1,0,0,3
0.9016363,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9132541,2,4,1,11,5,2,10,0,4,1,0,0,3
0.903737,1,4,1,15,6,4,1,1,4,0,0,0,3
0.90374976,1,4,1,11,5,4,3,3,4,1,0,0,3
0.9023789,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9033402,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9134243,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9080653,3,4,1,11,8,2,4,0,4,1,0,0,3
-0.61297065,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9043815,2,4,0,11,6,2,4,0,4,1,0,0,3
0.90059376,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9050328,2,4,1,11,8,2,10,0,4,1,0,0,3
0.913751,1,4,1,7,7,2,3,0,4,1,0,0,3
0.89994085,0,0,1,11,5,4,0,3,4,1,0,0,3
0.90800464,2,4,1,11,5,2,4,0,4,1,0,0,3
0.89884305,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9089995,0,4,1,11,5,4,1,4,4,0,0,0,3
0.90171134,1,4,1,11,5,2,4,0,4,1,0,0,3
-0.0021750184,0,4,1,15,6,4,3,3,4,1,0,0,3
0.90636533,2,4,1,11,5,2,12,0,4,1,0,0,3
-0.9263676,1,4,1,7,4,4,8,3,4,1,0,0,3
0.9177651,0,4,1,11,5,4,1,4,4,0,0,0,3
0.6349542,1,4,1,11,8,2,3,0,4,1,0,0,3
0.629797,1,4,1,11,5,4,8,2,4,1,0,0,3
0.9190945,1,4,1,11,5,4,12,1,4,1,0,0,3
0.9089432,2,4,1,11,5,2,3,0,4,1,0,0,3
0.894347,0,4,1,11,5,2,10,0,4,1,0,0,3
0.9188861,3,4,1,11,5,2,12,0,4,1,0,0,3
0.90668505,2,4,1,11,5,2,1,0,4,1,0,0,3
0.903651,3,4,1,9,8,2,4,0,4,1,0,0,3
0.9156407,1,4,1,11,5,2,3,0,4,1,0,0,3
0.92092735,2,4,1,11,5,4,10,1,4,1,0,0,3
0.14243872,0,4,1,15,6,4,8,3,4,1,0,0,3
0.91232985,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90982294,0,4,1,11,5,4,12,1,4,1,0,0,3
-0.8930012,2,4,1,11,5,4,8,1,4,1,0,0,3
